SMILES,pac50_cyp1a2,pac50_cyp2c9,pac50_cyp2d6,pac50_cyp3a4
CN1C2=CC=CC=C2C(=C1O)C(=C3N=C4C=CC=CC4=N3)C#N,5.800000874803203,,5.149999867728904,5.450000476425332
C[N+](C)(C)CC(=O)N/N=C\C1=C(C=CC2=CC=CC=C21)O,6.40000018605658,,,
CCC(C(=O)NC1=NC2=C(S1)CCCC2)SC3=NC(=CC(=O)N3)C,4.899998417198648,5.100000128334196,,4.849999245077862
CC1=CC(=CC=C1)NC(=O)CSC2=NC3=C(C(=CC(=N3)C)C)C(=O)N2,5.700000503883016,5.100000128334196,,5.450000476425332
C1=CC(=CC=C1C2=NC3=C(C=C(C=C3)F)C(=NN2)C4=CC=NC=C4)Cl,6.59999938302362,6.550000451689026,6.40000018605658,5.749999855918706
CC1=CC2=NC(=NC(=C2C=C1)C)NC3=NC(=CC(=O)N3)CSC4=NC5=CC=CC=C5N4,4.949999401714239,7.0,5.450000476425332,5.550000451689026
CCOC(=O)CSC1=NC2=C(C=NN2C3=CC=C(C=C3)C)C(=O)N1,6.250000251143582,5.650000220873455,,
C1=CC(=CN=C1)C2=NC3=C(C=C(C=C3)Cl)C(=NN2)C4=CC=CS4,5.499999678657065,4.949999401714239,5.0,5.0
C1CN(CCN1CC2=NC3=CC=CC=C3C(=O)N2)C(=O)/C=C/C4=CC=CC=C4,,5.349999603463148,,
CCN1CCCC/C(=N\O)/C(=N\O)/CCCC1,,,5.800000874803203,
C1=CC=C(C=C1)N2C(=C(C(=O)N2)N=NC3=CC(=CC=C3)Cl)N,5.700000503883016,5.899998417198648,,
CCOC(=O)C1=C(N2C(=C(C(=N2)N)N=NC3=CC(=CC=C3)Cl)N=C1)N,,,,4.899998417198648
C1CCC2=C(C1)C(=O)N3C(=N2)C(=C(N3)N)N=NC4=CC=CC=C4,5.250000251143582,,,5.300000202445418
CC1=CC=C(C=C1)N=NC2=C(NN3C2=NC4=C(C3=O)CCCC4)N,5.40000018605658,5.0,,5.100000128334196
C1=CC=C(C=C1)C2=CC(=O)N3C(=N2)C(=C(N3)N)N=NC4=CC=CC=C4,5.100000128334196,4.800000874803203,,
CN1C(=O)C=C(N=C1SCC(=O)NC2=CC=CC=C2)O,,,,5.450000476425332
COC1=C(C2=C(C=C1)C(=CN=C2)CC3=C4C=CC=CC4=CC5=CC=CC=C53)O,6.899998417198648,,,6.0
CCOC(=O)C1=C(/C(=C/C2=CC(=C(C(=C2)OC)OC)OC)/N=C1C)O,4.849999245077862,,,
C1=CC=C(C=C1)NN2C=NC3=C(C2=N)C=NN3,4.849999245077862,4.849999245077862,,
CN1C2=CC=CC=C2N=C1N/N=C/C3=CNC4=CC=CC=C43,6.0,,5.100000128334196,
CCOC(=O)C1=C(/C(=C\C2=CC(=C(C=C2)OC)OC)/N=C1C)O,5.049999969853415,,,4.800000874803203
CC1=CC(=CC=C1)N=C2NN=C(CS2)C3=CC4=C(C=C3)OCCO4,4.849999245077862,,4.749999855918706,
C1=CC=C(C(=C1)NN2C=NC3=C(C2=N)C=NN3)F,4.899998417198648,,,
C1CN(CCC1C2=NC3=C(C(=O)N2)N=NN3CC4=CC=CC=C4Cl)C(=O)CC5=CC=CS5,5.200000237109354,6.650000220873455,,5.499999678657065
C1CCN(CC1)C/C(=C(\C#N)/C2=NC(=CS2)C3=CC=C(C=C3)Cl)/O,5.200000237109354,,,5.0
CCN(CC1=NC2=CC=CC=C2C(=O)N1)CC(=O)NC3=CC=C(C=C3)N4CCOCC4,4.700000503883016,4.899998417198648,,
CC1=CSC(=N1)C2=C(CN(C2=N)CCC3=CC(=C(C=C3)OC)OC)O,4.849999245077862,5.0,,4.899998417198648
CC1=CC2=C(C=C1)N=C(N2)SCC3=NC4=C(C=NN4C5=CC=CC=C5)C(=O)N3,4.899998417198648,5.349999603463148,,5.0
CC1(CC(=C(C(=O)C1)C=NCCC2=CC=C(C=C2)OC)O)C,,4.899998417198648,,4.849999245077862
C1CC2C=CC1C3C2C(=O)N(C3=O)/N=C/C4=CC=CC=C4O,5.749999855918706,4.849999245077862,,
CCN1C2=C(C=CC(=C2)C3=NNC(=O)CC3)C(=C1O)/C=N/N=C4CCCC4,,,,5.149999867728904
CC1=CC(=CC=C1)N2CC(=C(C2=N)C3=NC4=CC=CC=C4N3C)O,4.849999245077862,,,
CC1=CC(=C(N1CCOC)C)C2=NNC(=NC3=CC=C(C=C3)F)SC2,4.949999401714239,,5.100000128334196,
C1CCC(CC1)N2C(=NN=C2SCC3=NC4=CC=CC=C4C(=O)N3)C5=CC=CC=C5,,4.849999245077862,,6.100000128334196
CC1=CC=C(C=C1)N2C(=C(C3=CC=CC=C3C2=O)/C=N/N4C=NN=C4)O,4.749999855918706,6.100000128334196,,
CC1=CC=C(C=C1)C2CC(=C(C(=O)C2)C=NCCN3CCN(CC3)C(=O)CC4=CC=CC=C4)O,,4.899998417198648,,5.499999678657065
CCOC(=O)C1=C(C(N=C1C)(C(F)(F)F)NC2=NC=CS2)O,,,,4.849999245077862
CC1=CC=C(C=C1)CN2C3=C(C(=O)NC(=N3)C4CCN(CC4)C(=O)CC5=CC=CS5)N=N2,,6.149999867728904,,5.349999603463148
C1CCC2=C(C1)C3=C(S2)NC(=O)CN=C3C4=CC=CS4,4.800000874803203,4.450000476425332,6.0,4.800000874803203
CC1=CC=C(C=C1)N=CC2=C(CC(CC2=O)C3=CC=CO3)O,4.59999938302362,5.049999969853415,,
C1COC2=C(O1)C=CC(=C2)C3=NNC(=NC4=CC=C(C=C4)SC(F)F)SC3,,4.650000220873455,4.849999245077862,4.899998417198648
CC1=NC(=C(C(=O)N1)CC2=CC=CC=C2O)C3=CC=CC=C3,7.0,,,
C1=CC=C2C(=C1)C(=NC3=CC=CC4=C3C=CC=N4)C(=O)N2,5.40000018605658,,,
C1=CC=C(C(=C1)CSC2=NC3=C(C(=O)N2)NC=N3)[N+](=O)[O-],5.40000018605658,,,5.40000018605658
C1=CC(=CC(=C1)[N+](=O)[O-])CSC2=NC3=C(C(=O)N2)NC=N3,,,,5.499999678657065
CC(C)C1=CC2=C(C=C1)N=C(NN=C2C3=CC=C(C=C3)N4CCOCC4)C5=CC=CS5,5.499999678657065,4.849999245077862,5.149999867728904,
CC1=CC(=NC2=C1C3=C(S2)C(=O)NC(=N3)SCC=C)C,5.949999401714238,5.100000128334196,,4.949999401714239
CC1CCC(CC1)NC(=O)CC(C)(C)CC2=NC3=CC=CC=C3C(=O)N2,,5.450000476425332,,
COC1=CC=CC(=C1)CN2C3=C(C(=O)NC(=N3)C4CCCN(C4)C(=O)C5=CC=CC=C5Cl)N=N2,,5.300000202445418,4.800000874803203,5.700000503883016
C1=CC=C2C(=C1)C(=CN2)/C=N/NC3=CC=CC=C3[N+](=O)[O-],5.250000251143582,5.100000128334196,,4.59999938302362
COC1=CC(=C(C=C1)OC)N2CC(=C(C2=N)C3=NC4=CC=CC=C4S3)O,4.949999401714239,5.049999969853415,5.450000476425332,4.949999401714239
C1=CC=C(C=C1)/C(=N/N=C(N)N)/C2=C(C=C(C=C2)O)O,5.499999678657065,,5.899998417198648,5.40000018605658
CC1=C(C(=O)NC(=O)N1)/C=N/OCC2=CC=C(C=C2)OC,4.650000220873455,,,
C1C(=NC2=CC=CC=C2)NN(C1=O)C3=CC=CC=C3,5.200000237109354,5.550000451689026,,
CC1=NC2=CC=CC3=C2C(=N1)/C(=C(\C)/O)/C=C3,6.59999938302362,,,
CC1=NN2C3=CC=CC=C3C(=O)NC2=C1C=O,5.59999938302362,4.800000874803203,,
CC(C)CN1C(=O)C2=CC=CC=C2N=C1SCC3=NC4=CC=CC=C4C(=O)N3,5.100000128334196,5.700000503883016,,5.700000503883016
CCSC1=NC2=C(C(C(=C(N2)C)C(=O)OC(C)C)C3=CC=NC=C3)C(=O)N1,4.800000874803203,5.550000451689026,,5.949999401714238
CCN1C(=C(SC1=NC2=CC=C(C=C2)C)/C=C/3\C=NC4=CC=CC=C43)O,5.200000237109354,5.650000220873455,,
CC(C)N1C(=C(SC1=NC2=CC=CC=C2)/C=C/3\C=NC4=CC=CC=C43)O,5.349999603463148,5.59999938302362,,
CCCCCOC(=O)CSC1=NN=C(C(=O)N1)C2=CC=CC=C2,4.800000874803203,5.700000503883016,,4.650000220873455
CCN(CC)C1=CC=C(C=C1)/C=N/NC2=NC(=CC(=O)N2)C,,,4.899998417198648,4.849999245077862
COC1=CC(=C(C=C1)O)/C=N/NC(=O)C2=CC=C(C=C2)OCC3=CC(=CC=C3)Br,4.949999401714239,,,5.149999867728904
C1=COC(=C1)CNC(=S)N/N=C/C2=CC=C(C=C2)O,5.250000251143582,4.849999245077862,,
C1=CC(=CC(=C1)Cl)CN2C3=C(C(=O)NC(=N3)C(=O)NCC4=CC=CO4)N=N2,,4.800000874803203,,
CC1=CC=C(C=C1)CN2C3=C(C(=O)NC(=N3)C4CCCN(C4)C(=O)NC5=C(C=C(C=C5)F)F)N=N2,,,,5.149999867728904
CCC1=CC2=C(N=C(N=C2C=C1)NC3=NC(=CC(=O)N3)COC)C,4.949999401714239,5.100000128334196,,4.749999855918706
CCCCC1(C(=O)NC(=NC2=CC=CC(=C2)C)NC1=O)CCCC,,5.300000202445418,,4.899998417198648
CC1=C([N+](=C2C=C(C=CC2=[N+]1[O-])OC)[O-])/C(=N/NC(=S)N)/C,6.300000202445418,,,5.200000237109354
CC1(CC(=NCC=C)/C(=C(/CCC(=O)OC)\O)/C(=O)C1)C,5.59999938302362,,,
COC(=O)/C=C/CSC1=N/C(=C/C2=CC=C(C=C2)N3C=NC=N3)/C(=O)N1,6.0,4.949999401714239,4.849999245077862,5.700000503883016
CCCCC/C(=N\O)/C1=CNC2=CC=CC=C21,6.200000237109354,5.250000251143582,5.0,
C1=CC=C(C(=C1)C(=O)N/N=C\C2=CC(=C(C=C2)O)O)OCC(=O)N/N=C/C3=CC(=C(C=C3)O)O,5.100000128334196,4.899998417198648,,
C1=CC=C(C(=C1)/C=N/N2C3=CC=CC=C3C4=CC=CC=C42)O,6.250000251143582,6.100000128334196,,
CCC1=C(N=C2N(C1=O)C3=CC=CC=C3S2)O,4.800000874803203,5.499999678657065,,
CCCCCSC1=NN=C(C(=O)N1)C,5.100000128334196,,,
CCCC1=NN2C(=O)C(=C(N=C2S1)O)C(C3=CC=C(C=C3)C)C4=C(N=C5N(C4=O)N=C(S5)CCC)O,,4.899998417198648,,
C1[C@H]2[C@H]([C@@H]([C@@H](O2)N3C4=C(C(=O)NC(=N4)N)N=C3Br)O)OP(=O)(O1)[O-],,,4.499999678657065,
CN=C1N[C@@H](N(S1)C2=CC=CC=C2)C3=CC=CC=C3,5.899998417198648,,4.59999938302362,4.499999678657065
CC1=C(N(N=C1C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C4=CC=C(C=C4)OCCN5CCCCC5,4.899998417198648,,,5.499999678657065
C1=CC=C2C(=C1)C(=C(C(=O)O2)/C=N/C3=NC(=CS3)C4=CC(=C(C=C4)O)O)O.Cl,5.499999678657065,,,
CN1C2=CC=CC=C2N=C1/C(=C(/C3=CC=C(C=C3)S(=O)(=O)N4CCCCC4)\O)/C#N,,6.499999678657065,,4.849999245077862
CC1=CC(=C(C=C1)C)S(=O)(=O)N2CCC(CC2)C3=NC4=C(C(=O)N3)N=NN4CC5=CC=C(C=C5)F,,5.800000874803203,4.849999245077862,5.200000237109354
COC1=CC=CC=C1CN2C3=C(C(=O)NC(=N3)C4CCN(CC4)C(=O)C5=CC=C(C=C5)F)N=N2,,5.300000202445418,,4.899998417198648
CCC(C(=O)NCCOC)SC1=NC2=NNC(=C2C(=N)N1C3=CC(=CC=C3)Cl)C,5.40000018605658,5.349999603463148,,5.550000451689026
CN1C2=CC=CC=C2N=C1/C(=C(/C3=CC(=C(C=C3)OC)OC)\O)/C#N,5.300000202445418,,5.800000874803203,
C/C(=N\NC(=S)N)/C1=CC=CN1,5.499999678657065,,,
C1=CC=C2C(=C1)C=CC(=C2/C=C\C3=NC4=C(C=C3)C(=CC(=C4O)Br)Br)O,5.40000018605658,5.59999938302362,,
CCOC1=CC2=C(C=C1)[N+](=C(C=C2)/C=C\C3=C(C4=C(C=CC=N4)C(=C3)C)O)C,,,5.499999678657065,
C[N+]1=C([Se]C2=CC=CC=C21)/C=C\C3=C4C=CC=NC4=C(C=C3)O,,,6.0,
C1/C(=N/N)/NC(=O)NC1=O,6.200000237109354,,,
C/C(=N/NC1=NC2=CC=CC=C2C=C1)/C3=CC=CC=C3O,5.800000874803203,5.59999938302362,6.100000128334196,5.499999678657065
CN(C1=NC2=CC=CC=C2C=C1)/N=C\C3=CC=CC=C3O,5.700000503883016,,,
C1=CC=C2C(=C1)C=CC(=N2)N/N=C\C3=C(C(=CC=C3)[N+](=O)[O-])O,6.100000128334196,,5.499999678657065,5.499999678657065
C[C@@H]1[C@@H](/C=C\O[C@@]2(C(=O)C3=C(O2)C(=C(C4=C3C(=N[C@H]5CC[C@@H](O[C@@H]5C)O)C=C(C4=O)NC(=O)/C(=C\C(=O)[C@@H]6C[C@@H]6[C@H]([C@@H]([C@H]([C@@H]([C@@H]1OC(=O)C)C)O)C)O)/C)O)C)C)OC,,,5.499999678657065,5.899998417198648
C1=CC=C(C=C1)/C(=C/C2=C3C(=NC=N2)N(C=N3)[C@@H]4[C@@H]([C@@H]([C@@H](O4)CO)O)O)/O,6.300000202445418,,,
C1=CC=C2C(=C1)/C(=N/N)/[C@@H](N2)OC(=O)NC3=CC(=CC=C3)Cl,6.100000128334196,,,
C1=CC=C(C=C1)NC(=O)O[C@H]2/C(=N\N)/C3=CC=CC=C3N2,6.300000202445418,,5.499999678657065,
C[N+](C)(C)/N=C\C1=CC(=C(C=C1)O)O.[I-],5.0,,,
CC1=CC=C(C=C1)N=NC2=C(N(NC2=O)C3=CC=CC=C3)N,5.550000451689026,5.100000128334196,,4.949999401714239
CC(C(=O)N/N=C/C1=C(C(=CC(=C1)Br)OC)O)N2C=C(C(=N2)OC)[N+](=O)[O-],5.200000237109354,5.100000128334196,,5.0
CCCC1=CC(=O)NC(=N1)SCC2=C(C=CC(=C2)Cl)OC(F)F,5.40000018605658,5.550000451689026,4.700000503883016,
CC1=CC=CC=C1OC/C(=C(\C#N)/C2=NC3=CC=CC=C3N2)/O,6.550000451689026,,,
C1CN(CCN1)C2=CC(=CC=C2)Cl,4.800000874803203,5.0,4.9999997845401,
CC1=CC=C(C=C1)NC(=O)CSC2=NC(=CC(=O)N2C)O,,5.0,,
C1CC2=C(C1)N=C(NC2=O)/N=C(\N)/NC3=CC=CC=C3C(F)(F)F,,,5.650000220873455,
CC1=C(C(=O)NC(=N1)N2C(=O)C3=C(N2)CCCC3)CC4=CC=CC=C4,4.849999245077862,5.349999603463148,,
C1=CC=C(C=C1)C(=O)N/N=C/C2=C(N=C3C=CC=CN3C2=O)NC4=CC=CC(=C4)C(F)(F)F,5.550000451689026,4.899998417198648,,
COC1=CC2=C(C=C1)N=C(NN=C2C3=CC=C(C=C3)[N+](=O)[O-])C4=CC=CO4,5.300000202445418,4.849999245077862,4.949999401714239,4.849999245077862
CC1=CC(=CC=C1)C(=O)OCCC2=C(N=C(NC2=O)SC)C,,5.499999678657065,,
CC1=C(C(=O)NC(=N1)SC)CCOC(=O)C2=CC=CC=C2,,4.700000503883016,,
CC1=CC(=C(C(=O)O1)/C=N/NC2=CC(=CC=C2)Cl)O,5.650000220873455,5.499999678657065,6.800000874803203,5.250000251143582
CCN(CC)C1=CC(=C(C=C1)/C=N/N2CCN(CC2)CC3=CC=C(C=C3)C)O,,,4.849999245077862,5.899998417198648
CC1=CC(=C(C(=O)O1)/C=N/NC2=CC=C(C=C2)Cl)O,6.0,5.300000202445418,5.800000874803203,
C1=CC=C(C=C1)C2=CC=C(C=C2)C3=NNC(=C3)C(=O)N/N=C/C4=CNC5=CC=CC=C54,5.499999678657065,,,
C1CC2=C(C1)N=C(NC2=O)/N=C(\N)/NC3=CC=CC4=CC=CC=C43,5.349999603463148,,,
CC1=CC=C(C=C1)SCC2=CC(=O)NC(=N2)/N=C(\N)/NC3=CC(=C(C=C3)C)C,5.250000251143582,5.650000220873455,,
CCOC(=O)C1=C(/C(=C/C2=CC=C(O2)C3=CC=CC=C3C(=O)O)/SC1=NC4=CC=C(C=C4)C)O,5.40000018605658,,,
COCCN1C(=NN=C1SCC2=NC3=CC=CC=C3C(=O)N2)CC4=CC=CC=C4,,,,5.499999678657065
C1COCCN1C2=NC(=NC(=N2)N/N=C/C3=CNC4=CC=CC=C43)NC5=CC=CC=C5,5.0,,,4.800000874803203
COC1=CC(=C(C=C1)C2=C(C=NN2)/C=N/NC(=O)C3=CC(=CC=C3)OC)OC,4.59999938302362,4.849999245077862,,5.899998417198648
CC1=CC=C(C=C1)N=CC2=C(OC(=N2)/C=C/C3=CC(=CC=C3)[N+](=O)[O-])O,,,,5.499999678657065
CC1=CC(=C(C=C1)NC(=O)C2=C(NC3=NC(=NN3C2C4=CC(=CC=C4)F)SC)C)C,,,,6.149999867728904
C1=CC(=CC=C1/C(=C/C2=NC3=C(C=C(C=N3)Br)NC2=O)/O)F,6.40000018605658,,,5.300000202445418
CC1(C2CCC1(/C(=N/N=C/3\NC(=O)/C(=C\C4=CC=C(C=C4)OC)/S3)/C2)C)C,4.849999245077862,5.049999969853415,,4.899998417198648
CC1=C(C=C(C=C1)C(=O)N/N=C\C2=CC=CN2)[N+](=O)[O-],5.749999855918706,,,
CCCCN=C1N/C(=C\C2=CC=CO2)/C(=O)N1C3=CC=CC=C3,5.700000503883016,5.349999603463148,,
CCCCN1C(=C(C(=O)N(C1=O)CC=C)C=NC2=CC(=CC=C2)[N+](=O)[O-])O,5.149999867728904,4.849999245077862,4.899998417198648,
C1=CC=C(C(=C1)/C=N/NC(=O)CN2C=NC(=N2)[N+](=O)[O-])O,5.349999603463148,,,
CC1=CC=C(C=C1)N=C/C(=C(/C2=CC=CS2)\O)/C(=O)C(F)(F)F,4.899998417198648,5.450000476425332,,4.899998417198648
CC1=C(C(=NN1CC2=CC=C(O2)C(=O)N/N=C\C3=C(C=CC(=C3)Cl)O)[N+](=O)[O-])Cl,5.800000874803203,5.40000018605658,4.949999401714239,5.650000220873455
C1=CSC(=C1)C2=C(C(=O)NC(=N2)SCC(=O)C3=CC=CS3)C#N,5.049999969853415,6.149999867728904,,
C1=CC=C2C(=C1)C(=CS2)C(=O)N/N=C/C3=CC=C(C=C3)O,4.949999401714239,,,
C/C(=N\N=C/1\NC(=O)CC(S1)C(=O)NC2=CC=CC=C2)/CCC3=CC4=C(C=C3)OCO4,4.800000874803203,5.100000128334196,5.049999969853415,5.650000220873455
CC1=C(C(=CC=C1)NC(=O)CSC2=NC(=C(C(=O)N2)C#N)C3=CC=CC=C3)C,,6.450000476425332,,
C1=CC(=CC=C1/C=N/NC(=O)C2=CC=C(O2)COC3=C(C=CC(=C3)Cl)Cl)O,5.349999603463148,,,
CC1=C(C(C2=C(N1)N=C(NC2=O)SC)C3=CC=NC=C3)C(=O)OC(C)C,4.700000503883016,5.100000128334196,,5.899998417198648
CCOC1=CC=C(C=C1)N=C2/C(=C/C3=CC=C(C=C3)O)/SC(=O)N2,5.650000220873455,5.550000451689026,,
CC1=CC2=C(C=C1)NC(=C2/C=N/NC3=NC4=CC=CC=C4S3)C,6.300000202445418,4.650000220873455,,
COC1=CC=CC(=C1O)/C=N/NC2=NC(=NC(=N2)N3CCCC3)N4CCCC4,5.59999938302362,4.899998417198648,,5.0
C1C/C(=C\C2=CC=CC=C2)/C3=C(C1)C(N4C(=NC=N4)N3)C5=CC=CC=C5,5.0,5.100000128334196,,
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)/C=N/N2C=NN=C2,6.300000202445418,5.450000476425332,,5.59999938302362
CN(CCCNC(=O)C1=CN=C(C=C1)/C=N/O)CCCN(C)CC2=CC=CC=C2,,,5.550000451689026,
CC1CC2=CC=CC=C2N1CC3=NC4=C(C=CC(=C4)C(F)(F)F)C(=O)N3,5.450000476425332,5.300000202445418,,
CC1=NN2C3=CC=CC=C3C(=O)NC2=C1,5.899998417198648,,,
CC1=CC(=C(N1CCC2=CC=C(C=C2)OC)C)C(=O)CSC3=NC(=CC(=O)N3)N,,5.049999969853415,,5.59999938302362
CN1CCC(CC1)N(C)C(=O)CCC2=NC3=CC=CC=C3C(=O)N2,,,,4.550000451689026
CC\1=NC2=CC=CC=C2/C1=C\C3=C(OC(=N3)C4=CC=C(C=C4)C(F)(F)F)O,6.049999969853415,,,
CC(C)N=C1N(C(=CS1)C2=CC=CO2)/N=C/C3=CC(=C(C=C3)O)O,4.800000874803203,4.949999401714239,,4.899998417198648
CCN=C1NN=C(CS1)C2=CC=C(C=C2)C,4.700000503883016,5.200000237109354,4.849999245077862,4.800000874803203
CCCCCN1CC(=C(C1=N)C2=NC(=CS2)C3=CC=C(C=C3)Cl)O,5.800000874803203,6.200000237109354,,
CC1CCC2=C(C1)SC(=N2)/C(=C/C3=CC(=C(C=C3)O)OC)/C#N,5.949999401714238,,,4.59999938302362
CCO/C(=C(\C(=NCCCO)N)/C(=O)OCC)/O,5.0,,,
CC1=C2C(=N)N(C(=NC2=NN1)SCC(=O)NCC3CCCO3)C4=CC=C(C=C4)Br,5.0,,5.0,4.949999401714239
COC1=C(C(=CC=C1)OC)/C(=C(\C#N)/C2=NC3=CC=CC=C3N2)/O,4.899998417198648,4.949999401714239,,5.700000503883016
CC1=CC(=O)NC(=N1)SCC(=O)NC2=NC3=C(S2)CCCC3,4.899998417198648,4.800000874803203,,4.800000874803203
CC1=CC2=C3C=C4C(=CC=CN4)N=C3N=C2C=C1,,,,5.499999678657065
CC1=CC=C(C=C1)C(=O)N2CCC(CC2)C3=NC4=C(C(=O)N3)N=NN4CC5=CC=CC=C5OC,4.59999938302362,5.250000251143582,,5.800000874803203
COC1=NC(=NC(=N1)N2CCCCC2)/C(=N/O)/N,5.40000018605658,,,
C1=CC=C2C(=C1)C(=C(N2)O)/C=N/C3=NC=CS3,6.59999938302362,,4.849999245077862,4.800000874803203
CCOC1=C(C=C(C(=C1)/C=N/N2C=NN=C2)Br)O,5.0,5.0,,4.849999245077862
C1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=CC=CC=C3C4=NC5=CC=CC=C5N4,5.450000476425332,5.700000503883016,,
CC(C)(C)C1=CC=C(C=C1)OCC(=O)NNC(=O)CC2=CC=CS2,,,,5.40000018605658
COC(=O)CSC1=NN=C2N1C3=C(C4=C(S3)CCCC4)C(=O)N2C5CCCCC5,4.749999855918706,4.949999401714239,,4.849999245077862
CC1=CC=C(C=C1)/C=C/2\C(=O)N(C(=S)S2)NC(=O)C,5.049999969853415,,,
CC1=C(SC(=C1C(=O)C2=CC=CC=C2)NC(=O)CN3CCOCC3)C,4.650000220873455,5.300000202445418,,5.349999603463148
C1=CC=C(C(=C1)C(F)(F)F)N2C=CN=C2,6.59999938302362,,,6.200000237109354
COC1=CC=C(C=C1)/C=C/C(=O)NC2=C(C=CC(=C2)C(F)(F)F)Cl,6.349999603463148,,5.550000451689026,5.0
COC1=C(C=C(C=C1)C2(CCCC2)CNC(=O)/C=C/C3=CC=CO3)OC,,,,5.450000476425332
CC1=C(C(=CC=C1)C)NC(=O)/C=C/C2=C(C=CC(=C2)Br)OC,,,,5.349999603463148
COC1=C(C=C(C=C1)Br)C(=O)NC2=CC=C(C=C2)CC3=CC=NC=C3,7.349999603463148,7.349999603463148,7.40000018605658,6.149999867728904
COC1=CC(=CC(=C1OC)OC)/C=C\2/C(=O)N(C(=S)S2)NC3=CC=CC=C3,5.149999867728904,5.200000237109354,,4.800000874803203
CC1=C(C2=C(O1)C=CC(=C2)N(C(=O)C3=CC=NC=C3)S(=O)(=O)C4=CC=CC=C4)C(=O)OC,4.949999401714239,5.59999938302362,,5.149999867728904
CC(=O)NC1=CC2=CC=CC=C2OC1=O,6.700000503883016,,,
CCOC(=O)C1=C(SC2=C1CC(OC2)(C)C)NC(=O)CCCN3CCOCC3,4.849999245077862,,,5.149999867728904
C1=CC=C2C(=C1)N=NN2N,4.899998417198648,,,5.200000237109354
CCOC(=O)C1=C(SC2=C1CCN(C2)CCC3=CC=CC=C3)NC(=S)NC4=CC=CC=C4,4.800000874803203,6.550000451689026,7.149999867728904,4.650000220873455
CC1=CC=C(C=C1)S(=O)(=O)N(CC2=CC=CC=C2)C3=CC=CC=C3C(=O)NCC4=CC=CO4,,7.40000018605658,4.800000874803203,5.59999938302362
C1=CC=C(C=C1)C(CCNC(=S)NC2=CC=C(C=C2)Cl)C3=CC=CC=C3,4.949999401714239,5.40000018605658,5.300000202445418,5.40000018605658
C1=CC=C(C=C1)N(CC(=O)O)CC(=O)O,,,5.499999678657065,
C1CCN(CC1)C(=O)C2=CC3=C(C=C2)OCO3,5.59999938302362,5.100000128334196,5.0,4.800000874803203
CC1=CC(=C(N1C)C)/C=C\2/C(=O)NC(=S)S2,5.300000202445418,5.899998417198648,,
COC1=C(C=CC(=C1)NC(=O)C2=CC=CC=C2Cl)NC(=O)C3=CC=CO3,,,,4.849999245077862
C1=CC(=CN=C1)/C=C\2/C(=O)N(C(=S)S2)CC3=CC=CO3,6.300000202445418,,,6.0
COC1=C(C=C(C=C1)C2=NN(N=N2)CC(=O)NCCC3=CNC4=CC=CC=C43)OC,4.849999245077862,5.349999603463148,,5.049999969853415
CC1=CC2=C(C=C1C)N3C(=NN=C3SCC(=O)NCC4=CC5=C(C=C4)OCO5)C(=C2)C,4.700000503883016,,4.749999855918706,6.250000251143582
COC1=CC2=NC(=C(C=C2C=C1)C#N)SCC(=O)NNC(=O)CC3=CC=CC=C3,5.40000018605658,,5.59999938302362,5.899998417198648
CCOC1=CC(=C(C=C1NC(=O)C2=CC=CO2)OCC)NC(=O)C3=CC=CS3,,,6.149999867728904,
CC1=C2C(=CC=C1)C=C(C(=N2)SCC(=O)NC3=CC4=C(C=C3)SC(=N4)C)C#N,5.550000451689026,,,5.550000451689026
CCOC(=O)C1=C(C(=C(N1)C)C)C,6.300000202445418,,,
C1CCN(CC1)C2CCN(CC2)C3CCC(CC3)C4=CC=CC=C4,,,4.849999245077862,
CN(CCC1=CC(=C(C=C1)OC)OC)CC2=CC(=C(C=C2)OCC3=CC=CC=C3)OC,,4.800000874803203,4.849999245077862,6.200000237109354
CCN1CCN(CC1)CC2=CC(=C(C=C2[N+](=O)[O-])OC)OC,,,5.200000237109354,
CC1=CC=CC=C1N2C(=C(C(=O)NC2=O)C=NC3=CC=C(C=C3)N(C)C)O,5.40000018605658,,,
C(CSC(=S)N)C(=O)O,5.800000874803203,,,
C1CC2=C(N3C(=NC=N3)N=C2C1)N4CCC(CC4)C(=O)NC5=CC=C(C=C5)OC6=CC=CC=C6,4.800000874803203,5.149999867728904,4.899998417198648,
C1CCC(C1)N2C(=NN=N2)SCC(=O)NC3=CC=C(C=C3)F,,,4.849999245077862,4.849999245077862
CC(C)N1C2=C(C=C1C(=O)OC)N(C=C2)C3=CC=C(C=C3)F,6.0,,,
CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)N3CCN(CC3)C4=CC=CC=N4)CC5=C(C=C(C=C5)Cl)Cl,,,,5.650000220873455
CCSC1=NC=NC2=C1SC3=C2C4=C(COC(C4)(C)C)C(=N3)C5=CC=CO5,,5.700000503883016,,
C1CCC(CC1)C2=CC3=C(C=C2)N4CCN[C@@H]5C4=C3CCC5,4.800000874803203,,,4.499999678657065
C1C(=O)N(C(=N)S1)C2=NC(=CS2)C3=CC=CC=C3,5.849999245077863,,,
CC1=CC2=C(C=C1C)C3=NN=C(N3C(C2)(C)C)C4=NC5=CC=CC=C5C=C4,5.300000202445418,,,
