SMILES,pac50_cyp1a2,pac50_cyp2c9,pac50_cyp2d6,pac50_cyp3a4
COC(=O)C1=CC(=CC(=C1)S(=O)(=O)[O-])C(=O)OC.[Na+],4.205640239035108,,,
C1=CC(=C(C=C1Cl)Cl)OCC(=O)[O-].[Na+],,4.447804124446048,,
C1=CC=C(C(=C1)C(=O)O)C(=O)[O-].[K+],4.385918378531126,,,
COC1=CC(=NC(=N1)NC(=O)[N-]S(=O)(=O)C2=C(C=CC=N2)OCC(F)(F)F)OC.[Na+],4.4713069290042045,4.271307032534089,,
C/C(=N\NC(=O)NC1=CC(=CC(=C1)F)F)/C2=C(C=CC=N2)C(=O)[O-].[Na+],,4.998863636444484,,
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)[O-])C.[K+],4.44815614382721,4.095284725141379,,
[Li+].C(C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,,6.298863933907474,,
C1=CC2=C(C=CC(=C2)S(=O)(=O)[O-])C=C1O.[K+],4.148864616843579,,,
CCCCCCCCCOS(=O)(=O)[O-].[Na+],,4.698865786166042,,
C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F.[K+],,5.948847477552619,,
CC(C)C1=CC2=CC[C@@H]3[C@@]([C@H]2CC1)(CCC[C@@]3(C)C(=O)[O-])C.[Na+],,4.548864726812244,,4.448864857638396
C(=O)(C(Cl)(Cl)Cl)[O-].[Na+],4.448864857638396,,,
C(CC(O)(P(=O)(O)O)P(=O)(O)[O-])CN.O.O.O.[Na+],4.560029756289291,,,
CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)C1=CC(=C(C=C1)Cl)Cl.[Na+],,5.510027465964983,4.510030276850633,
COC1=CC(=NC(=N1)SC2=C(C(=CC=C2)Cl)C(=O)[O-])OC.[Na+],,,4.348864512263225,
CC(C)COC(=O)CC(C(=O)OCC(C)C)S(=O)(=O)[O-].[Na+],,4.498865393540615,,
CC1=CC=CC=C1C(=O)N2CC/C(=N\OS(=O)(=O)[O-])/C3=C2C=C(C=C3)Cl.[K+],,5.160031997995545,,4.460029874171644
CNCCS(=O)(=O)[O-].[Na+],4.445334008513515,,,
[Li+].C1=C(C=C(C=C1C(=O)[O-])S(=O)(=O)O)C(=O)O,4.3988649544426,,4.598864942530007,
CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,4.490601215537933,,4.810029897405945,
CC(C)OC(=S)[S-].[Na+],4.498865393540615,4.498865393540615,,
COCCOC1=CC(=CC=C1)S(=O)(=O)[N-]C2=NC=CC=N2.[Na+],4.560029756289291,,,
C1CCC(CC1)OC(=O)CC(C(=O)OC2CCCCC2)S(=O)(=O)[O-].[Na+],,4.450653807000651,,
C1C(=NN(C1=O)C2=CC=C(C=C2)S(=O)(=O)O)C(=O)[O-].[Na+],4.448864857638396,,,
CCC1=C(C(=CC=C1)CC)NC(=O)C(=O)[O-].[Na+],4.348864512263225,,,
C1=CC=C2C(=C1)C=CC=C2CC(=O)[O-].[K+],4.42539121523787,,,
C1=CC=C(C=C1)/C=C/S(=O)(=O)[N-]C(=O)C2=C(C=C(C=C2)F)Cl.[Na+],,5.098863295458348,,
CCC/C(=C\1/C(=O)CC(C(=C1[O-])C(=O)OC)(C)C)/NOCC=C.[Na+],4.311102538828902,4.453848624531033,,4.453848624531033
CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)[O-].O.[Na+],4.760030197409634,,,
CCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1.[Br-],4.460029874171644,,5.8600265120155415,
CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)[O-].[K+],,4.860029658404407,,
C([C@H]([C@H]([C@@H]([C@H](C(C(=O)[O-])O)O)O)O)O)O.[Na+],4.393577787329442,,4.1935771604604275,
CCCCCCCCCC(CC)C1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],,4.196390634831721,,
CN(C)CCN1CCN(C1=O)C2=CC(=CC=C2)Cl,4.510030276850633,,4.810029897405945,
C1=C(OC(=C1)C=O)CO,4.348864512263225,,,
CC(C)(C)C1=CC(=C(C=C1O)C(C)(C)C)O,4.3988649544426,4.348864512263225,,
CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O,,5.182679279180814,,5.632681359070308
CNCCCCOC1=CC=CC=C1CC2=CC=CC=C2,4.9100313379205005,,5.760025198883063,5.560036064079095
C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,5.26003230324049,6.659952682338607,5.760025198883063,7.1598939055432425
CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,4.401350634527242,4.905690345565495,4.20135073546148,4.801351159221622
CC(C)CC(=O)OC(C)(CCC=C(C)C)C=C,,4.048864616049475,,4.22936518990372
C1=C(C=C(C(=C1SC2=C(C(=CC(=C2)Cl)Cl)O)O)Cl)Cl,,4.848866210191896,,4.047803001663427
C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N,,4.206358362201615,,
C=CCOC(=O)C1=CC=CC=C1N,4.845685603436225,4.39568644863326,4.195686066796907,4.39568644863326
C1=CC(=CC=C1CC#N)Cl,4.548864726812244,,,
CCCCCCCCCC(CC)C1=CC=C(C=C1)S(=O)(=O)[O-].CCCCCCCCCC(CC)C1=CC=C(C=C1)S(=O)(=O)[O-].[Ca+2],4.460029874171644,5.060031709448664,,
CCCCCCCCCC(CC)C1=CC=C(C=C1)S(=O)(=O)O.C(CO)N(CCO)CCO,,4.503734749529954,,
CNC(=S)[S-].O.O.O.[Na+],4.267219166808577,4.60996442501549,,
CCC(=O)N(C1CCN(CC1)C(C)CC2=CC=CC=C2)C3=CC=CC=C3.Cl,,4.147296816840401,,
CN(C1CCCCC1)C2CCCCC2,,4.239521348440184,5.498858544712217,
Cl[Sn](Cl)(Cl)Cl,4.489038320650855,,,
C1=CC=C(C=C1)C(=O)O,4.3773498286255705,4.26593701626713,4.427349084747641,
CCCCC(CC)COC(=O)CS,4.393226442014475,4.396045806040775,4.446046062922445,4.596046053640672
C1=CC=C(C=C1)CN(CC2=CC=CC=C2)CC3=CC=CC=C3,4.498865393540615,4.648864911118024,5.048866560110487,
CCOC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C#N,5.64472538830792,5.354446002195306,4.3988649544426,
C1CN=C(N1)NC2=C(C3=NC=CN=C3C=C2)Br,,,4.510030276850633,
CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN(C)C.Cl,5.660032085297399,,5.96003097313254,
CC1=C(C(=CC=C1)C)NC(=O)CN2CCCC2,,,4.9100313379205005,
C1=CC=C(C=C1)C(=O)OCCCCCOC(=O)C2=CC=CC=C2,5.098863295458348,4.948862919408721,,
[O-]S(=O)(=O)OOS(=O)(=O)[O-].[K+].[K+],4.394931024190354,,,
CN(C)CCOC(C1=CC=CC=C1)C2=CC=C(C=C2)Br,4.810029897405945,4.560029756289291,5.8600265120155415,
OP(=O)([O-])OP(=O)(O)[O-].[Na+].[Na+],4.548864726812244,,,
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Br,4.760030197409634,,5.26003230324049,
CC1=C(C(=NC(=N1)N)N)C2=CC(=C(C=C2)Cl)Cl,,,5.660032085297399,
C1CN(CCC1(C2=CC=C(C=C2)Br)O)CCCC(=O)C3=CC=C(C=C3)F,,,5.610036963564112,
[NH4+].NS(=O)(=O)[O-],,4.132473588800257,,
CC1=C(C(=O)C(=C(C1=O)C)C(CCCCCC(=O)O)C2=CC=CC=C2)C,,4.560029756289291,,
C(C(CO)([N+](=O)[O-])Br)O,4.798865170407076,5.298863933907473,,
[O-][Cr](=O)(=O)O[Cr](=O)(=O)[O-].[K+].[K+],,4.094630530937389,,
C1=CC2=C(C(=C(C=C2Br)Br)O)N=C1,4.360029681443528,4.478585991510725,,
O.O.O.O.O.O.[Mg+2].[Cl-].[Cl-],4.201706465163455,,,
CC(C)(C)NCC(COC1=CC=CC=C1OCC2CCCO2)O,,,5.510027465964983,
C1=CC=C(C(=C1)C(=C(Cl)Cl)C2=CC=C(C=C2)Cl)Cl,,4.698865786166042,,
CCCCOC1=CC=C(C=C1)CC(=O)NO,4.810029897405945,4.660030100046487,4.810029897405945,
COC1=CC(=C(C=C1)OC)Cl,4.548864726812244,,4.448864857638396,
CCCCN=C(N)N=C(N)N,4.507157926606608,,4.510030276850633,
CCCN(CCC)CCC1=CNC2=CC=CC=C21.Cl,4.654563531654724,,6.5045944368538064,
CCOP(=O)(OCC)SCCSCC,4.458794542318413,4.46872422699843,4.30879468162324,4.518723667886166
C(/C=C/Cl)Cl,4.196037866904468,,,
CC1=CC(=C(C=C1)Cl)OCC(CNC(C)(C)C)O,,,6.010016541698601,
CCCCOCC(C)OCC(C)O,,,4.538342431107913,
C[Si](C)(C)O[Si](C)(C)C,4.3988649544426,,,
C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,4.3988649544426,4.098864931407043,4.779447722285225,5.154449431675489
CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,,4.976303181951283,4.626304765372722,5.126301662352088
CS(=O)(=O)OCCCCOS(=O)(=O)C,,,4.49815726415795,
CC1=CC(=O)NO1,,3.9845899431237988,,
C[C@H]1C[C@H]2[C@@H]3CC[C@@H]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)CC4)C)O)C)C(=O)C,,5.910024277312271,,4.860029658404407
CCCCN(CCCC)CCCOC(=O)C1=CC=C(C=C1)N,,,7.510041520575165,
CC(C)N(CCC1=CNC2=C1C=C(C=C2)OC)C(C)C.Cl,4.388072865648582,,5.488076552149854,
C1CC(CCC1NC2=NC=NC3=C2C=NN3)OC[C@@H](C4=CC=CC=C4F)F,,4.498865393540615,4.173145464019715,
O=P(Cl)(Cl)Cl,4.420930146819126,,,
CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32,4.590601201559466,4.810029897405945,6.460046158343603,
NN.OS(=O)(=O)O,4.498865393540615,4.448864857638396,4.24599281116335,
CC[C@@H](C1=CC=CC=C1)NC(=O)C2=C(C=CC(=C2)F)[N-]S(=O)(=O)C3=CC=CC4=C3N=CC=C4.[Na+],,4.922788396166928,,5.672784150893637
CCCCC(CC)CNC(=O)CC(C)OC(=O)CCC(=O)O,,4.510030276850633,4.810029897405945,4.860029658404407
CCCCNC1=C2C=NN(C2=NC(=C1C(=O)OCC)C)CC.Cl,5.560036064079095,4.560029756289291,,5.060031709448664
C[N+](C)(C)CC(=O)[O-].O,,,,4.247803225592409
[O-][Se](=O)[O-].[Na+].[Na+],4.866330184348212,,,4.816328797428637
CCCCCCCCCCCCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,4.251350780072153,4.451350206101622,6.201349354554731,4.701349932773607
CC(CCCC(C)(C)O)CCO,4.256118813664984,,,
C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=S.Cl,4.560029756289291,4.510030276850633,5.360025701545049,4.810029897405945
C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,4.4115273059494164,4.500286381692601,4.201706465163455,4.201706465163455
CN1CCC(CC1)NC(=O)C2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(CC(C(=O)N4C)(F)F)C5CCCC5)OC,,4.6366964598917875,,4.686696040981879
CCCCC(CC)COCCC#N,,4.198864633756791,,
CC(CO)OCC(C)OCC(C)OC,,4.648864911118024,,
C(#N)C(C(=O)N)(Br)Br,,,4.248864914695038,
CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC(=C)[C@@]3(C(=O)C)OC(=O)C)C)[C@@]4(C1=CC(=O)CC4)C,,4.72479483883134,,
CC1=CN(C2=C1C=C(C=C2)F)NC(=O)C3=CN=C(N=C3C)C4=CC=CC=N4,4.498865393540615,5.698861444284984,4.448864857638396,5.098863295458348
CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=CC=CC=C2C1=O,4.148864616843579,5.948847477552619,4.3988649544426,5.798876102792621
C[NH+](C)CCC(C1=CC=CC=C1)C2=CC=CC=[NH+]2.C(=C\C(=O)[O-])\C(=O)[O-],4.397449532974095,,4.628740090641365,
CCCCN1CN(C=C1)C.Br,,,,4.841604333898873
C[C@@H]1CC2=CC(=O)CC[C@@H]2[C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C)O,,,,4.760030197409634
CCC[N+]1(CCCC1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,,5.148154832839786,,
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,4.443576878628715,,4.393577787329442,
CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,,,,6.010016541698601
CC1(C2CCC1(C(=O)C2=O)C)C,4.393928341359247,,,
C1=CC=C(C(=C1)C(=O)O)O.C(CO)N(CCO)CCO,4.457437220169034,,,
CC(C)(CC1=CC=CC=C1Cl)N,,,5.410028070483141,
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C,,6.010016541698601,5.010029874726081,5.010029874726081
[Na+].[Br-],4.287452150687937,,,
CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,,4.560029756289291,,
CCN(C)N=O,4.206358362201615,,,
COC(=O)NC1=NC2=CC=CC=C2N1,4.748863823110483,4.498865393540615,,
C1=CC=C2C(=C1)C=CC3=CC=CC=C3N2C(=O)N,4.700994183549363,4.198864633756791,5.700994183549363,4.2509945629404715
COC1=CC=C(C=C1)C(C2CC2)(C3=CN=CN=C3)O,4.148864616843579,4.448864857638396,,6.0988687486446285
C1=CC(=C(C=C1Cl)Cl)C(Cl)(Cl)Cl,4.495685484472432,,4.495685484472432,
C1=CC(=C(C=C1C(Cl)(Cl)Cl)Cl)Cl,4.4081588119418065,,,4.158158317459859
C=CCCCCCCCCO,4.448864857638396,,,
CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2,,,5.310025555333226,5.96003097313254
C1=CC=C(C(=C1)C2=CC=CC=C2Cl)Cl,,4.392424892198798,,
C=CC(=O)OCCCCCCOC(=O)C=C,4.596046053640672,4.296045811997072,,4.1460458174112516
CC1(CC2=C(O1)C(=CC=C2)OC(=O)NC)C,4.394125368142234,,,
COC(=O)C1=CC=C(C=C1)CBr,4.443576878628715,,4.493577504918692,4.393577787329442
CCOP(=S)(OCC)SCSC(C)(C)C,4.422099481478058,4.922099137408881,,5.172099842173494
CNC(=O)N(C1=CC=CC=C1)C2=CC=CC=C2,4.397096126314551,,4.397096126314551,
CCCC(C)(COC(=O)N)COC(=O)NC(C)C,4.0999285107073415,,,4.44992826586856
CCCCCCNC(=O)N1C=C(C(=O)NC1=O)F,,4.810029897405945,4.560029756289291,
C(CCl)NC(=O)N(CCCl)N=O,4.510030276850633,,4.760030197409634,
COC1=CC(=CC(=C1OC)OC)CC#N,4.760030197409634,,,
CCCCNCC,4.564690871861408,,,
CCC(=O)N(C1CCNCC1)C2=CC=CC=C2,,,5.310025555333226,
CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C,5.048866560110487,5.4488672992713925,4.598864942530007,4.448864857638396
CC1=CCC2C(C1)C2(C)C,4.237451969254929,4.198864633756791,,4.479364523525639
CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1,5.648861041418151,6.0988687486446285,4.3988649544426,5.298863933907473
CC(=O)C1=C(C(=C(C=C1)Cl)Cl)Cl,4.949218233722316,,,
CCCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)C(=O)CO,,,,5.060031709448664
CCOC(=O)C1=CC(=CC=C1)N.CS(=O)(=O)O,5.060031709448664,,,
C1=CC=C(C=C1)C(=O)OCCCCCCOC(=O)C2=CC=CC=C2,5.4488672992713925,4.948862919408721,,
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,4.96159783645225,4.386597103349544,,4.386597129273783
C(C(CCl)OP(=O)(OC(CCl)CCl)OC(CCl)CCl)Cl,4.474929838940309,4.474929838940309,4.4499295709892,5.6249263813783
CC(C(C)O)O,4.3198091243837,,,
CC(C)CC(=O)C(=O)C,4.401350634527242,4.351350230734114,,
C1=CC=C(C=C1)OC2=CC=CC(=C2)CO,4.445346122150936,4.220345883443811,4.295345723096691,
CC(=O)OC1=CC=C(C=C1)C2(C(=O)NC3=CC=CC=C3O2)C4=CC=C(C=C4)OC(=O)C,,5.610036963564112,,
CCCC(=O)O,4.198864633756791,,,
C[C@@H]1CC[C@H](C(=O)C1)C(C)C,4.510030276850633,,,
CCN(CC)CCC1=NC(=NO1)C2=CC=CC=C2.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,4.810029897405945,,5.110031956768376,
CCOC(=O)NC(C)(C)CC1=CC=C(C=C1)Cl,5.110031956768376,4.810029897405945,,
CC1=C(C(=CC=C1)C)NC(=O)C2=CC(=C(C=C2O)Cl)S(=O)(=O)N,,4.460029874171644,,
CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,4.2997519020819635,4.950638528738947,4.810029897405945,4.698865786166042
COC1=CC(=CC(=C1OC)OC)C(=O)N2CCCCCCC2,,,,5.360025701545049
CCCCCCCCCC(=O)N(C)C,4.442176515926243,4.3921762511311675,,4.139304521546279
COC(=O)C1(C2=CC=CC=C2C3=CC=CC=C31)O,4.498865393540615,4.348864512263225,,4.848866210191896
C[C@H](CC1=CC=CC=C1)N(C)CC#C.Cl,4.698865786166042,,4.804448203800765,
CC(CC1=CC=CC=C1)N(C)CC2=CC=CO2,,,6.110026361596004,
CCCCCCCCCCCCCCCCO,4.304354180711538,4.748865707419434,,
C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O.Cl,,4.510030276850633,4.617284323564767,
CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,4.287452150687937,,,
CCN(CC)C(=O)C(C)OC1=CC=CC2=CC=CC=C21,4.696923847017635,4.6469239461131755,,5.246923711014539
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2I,4.698865786166042,4.3988649544426,4.448864857638396,4.548864726812244
C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2,,4.4467433912537,,
CS(=O)(=O)C1=CC=C(C=C1)[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O,4.1428762563574315,,4.092876293314252,
C1C2=CC=CC=C2N(C1=O)C3=C(C=CC=C3Cl)Cl,,4.448864857638396,4.3988649544426,4.748865707419434
C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1,4.410030303250599,,,
CC1=CC(=CC(=C1Cl)C)O,4.704447419967976,,,
C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N.O.Cl,5.807295872741312,,5.282299395210677,
C1=NC2=C(N1)C(=S)N=C(N2)N,4.460029874171644,4.409965557654315,,
CCCCNC(=S)NCCCC,4.3988649544426,4.3988649544426,5.898871824161243,4.498865393540615
CNC(=S)NC,4.3988649544426,,4.148864616843579,
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O.Cl,,,4.510030276850633,
CCOC(=O)CN.Cl,,,4.148864616843579,
C1=CC2=C(C=CC(=C2N=C1)O)S(=O)(=O)O.O,,4.103133865195062,,
C1CNC(=S)N1,4.280594126857704,4.4059988224744275,,
C1=CC2=C(C3=C(C=CC=N3)C=C2)N=C1.O.Cl,4.948862919408721,5.548858579207237,4.3988649544426,
C1[C@H]([C@@H]1N)C2=CC=CC=C2.Cl,4.590601201559466,4.760030197409634,4.560029756289291,
C1CCC2=NC3=CC=CC=C3C(=C2C1)N.Cl,4.948862919408721,,4.648864911118024,
C(=S)(N)NN,4.440497718630764,4.290497835582652,4.132130813526909,
C(=S)(N)N,,4.198864633756791,,
C(O)S(=O)(=O)[O-].[Na+],4.454564222747602,,,
CNC(=S)NN,4.3988649544426,4.3988649544426,4.3988649544426,
CC[C@H](CO)N,4.373286074200546,,,
C1(=NC(=S)NN1)N,4.148864616843579,4.248864914695038,4.237451969254929,
C(CC(=O)O)[C@@H](C(=O)O)N.Cl,4.3988649544426,,4.498865393540615,
CC(=S)N,4.3988649544426,,,
C(#N)/C(=C(\C#N)/N)/N,4.6617786468697275,4.211777875865261,,
CC1=C(C=CC(=C1)Cl)OCC(=O)[O-].[Na+],,4.348864512263225,,
CC(=C)[C@H]1CCC(=CC1)C=O,,4.148864616843579,,4.448864857638396
C(=S)(NN)NN,4.392910828898213,4.186956374551917,4.236956302395109,4.477454089055391
C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,,4.145638687872896,,
C(=S)(N)NNC(=S)N,,4.579415271100533,,
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)O.O.O,4.196037866904468,4.196037866904468,4.096037957222191,
CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC.O.O.Cl.Cl,5.710032208313266,,6.7599502278873524,
CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,5.060031709448664,,6.609948503541013,
CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,4.555690214071873,4.448864857638396,,
C1C(CC(=O)NC1=O)C2=CC=C(C=C2)Cl,4.560029756289291,,,
C1=CC=C(C=C1)CNCCNCC2=CC=CC=C2.Cl.Cl,4.710029980825098,,6.110026361596004,4.810029897405945
C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],4.448864857638396,4.548864726812244,4.648864911118024,
CCOP(=S)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,5.573159963391953,5.073155226637957,4.335455034914736,5.823160699175481
C1=CC2=C(C=C1Cl)NC(=O)O2,4.810029897405945,,,
CCOC(=O)C(=O)C1=CSC(=N1)NC=O,4.760030197409634,,4.510030276850633,
CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,4.172182418411876,4.195145967654293,4.449219037810705,5.049221497039935
CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,4.448864857638396,4.148864616843579,4.596037455343359,5.072450393156594
COC1=CC=C(C=C1)[C@H]2[C@H](C(=O)NC3=CC=CC=C3S2)O,4.760030197409634,4.760030197409634,4.384310813675443,
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC.[Br-],4.149573724203458,4.4495735070633335,6.399571674267869,5.749579997691106
CCN1C=C[N+](=C1)C.[Cl-],,,4.198864633756791,
CCCCCCN1C=C[N+](=C1)C.[Cl-],4.2696898119121665,4.181102723199746,4.731101573399634,4.431102788174392
CCCCN1C=C[N+](=C1C)C.[Cl-],4.401350634527242,,,
CCCCCC[N+]1=CC=CC=C1.[Cl-],4.145686062007395,,4.795684628786348,
CCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,4.3421766792544245,,4.592175867093092,
CCCCCC[N+]1=CC=CC=C1.F[P-](F)(F)(F)(F)F,,,4.748510219277646,
[B-](F)(F)(F)F.CCCCCCN1C=C[N+](=C1)C,,,4.50603475510404,
CCCCCCCCN1C=C[N+](=C1)C.[Cl-],,,5.2017085382291635,
CCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],4.449219037810705,,5.399223070842216,
CCCCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],4.447095844824859,,5.7971031914704705,4.121377110672202
CCCCCCCCCCCCCCN1C=C[N+](=C1)C.[Cl-],4.15349093635127,,5.903507109945639,4.15349093635127
CCCCCCN1C=C[N+](=C1)C.[Br-],,,4.896743766644949,
CCCCCC[N+]1=CC=CC=C1.[Br-],,,4.894629493169707,
CCCCCCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,,,5.444276944924947,
[B-](F)(F)(F)F.CCCCN1C=C[N+](=C1C)C,,,4.4467433912537,
CCCCCCN1C=C[N+](=C1)C.C(F)(F)(F)S(=O)(=O)[O-],,,4.493227167601539,
CCCCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[O-],4.255410936814954,,4.548156787636552,
CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[O-],4.444631028601807,,,
C1=CC(=C(C=C1C(F)(F)F)N)S.Cl,4.9100313379205005,5.660032085297399,4.760030197409634,5.010029874726081
C(=NN)(N)N.Cl,4.3988649544426,,4.148864616843579,
C1=CC(=C(C(=C1)Cl)C(=S)N)Cl,4.498865393540615,,,4.498865393540615
C(=NN)(N)N.C(=NN)(N)N.OS(=O)(=O)O,4.560029756289291,,,
COC1=CC=C(C=C1)N.Cl,,4.3988649544426,4.727432444296243,
CCNC(=S)NCC,4.3988649544426,,,
CCOC(=S)[S-].[K+],,4.498865393540615,,
COS(=O)(=O)[O-].[Na+],4.399928192697783,,,
CCCCCCCCOS(=O)(=O)[O-].[Na+],4.148864616843579,4.498865393540615,,
CC1=C(C=CC=C1N)C(F)(F)F,4.810029897405945,,,
C1=CC(=C(C=C1C(=O)Cl)Cl)F,,,4.448864857638396,
CCC(C1=CC=CC=C1)C(=O)OCCN(CC)CC,4.9100313379205005,,5.510027465964983,
CN1CCC(=C2C3=C(CCC4=CC=CC=C42)SC=C3)CC1,,,6.060031709448664,
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,4.242996280926542,4.667995814798688,4.167996009490022,5.642991411283612
CCC(CC)(CNC(=O)CCCO)C1=CC(=CC=C1)OC,,,4.510030276850633,5.160031997995545
C(CN(CC(=O)[O-])CC(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Fe+3],4.871264800032603,4.405117625185458,,
C1=C(C(=CC(=C1Cl)N)Cl)C2=CC(=C(C=C2Cl)N)Cl,4.623865256489143,,,5.498862939239315
CN1CCC2=CC3=C(C(=C2[C@@H]1[C@@H]4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3,,6.060031709448664,4.860029658404407,6.160019442321658
CN(C1CCCCC1)C(=O)CCCOC2=CC3=C(C=C2)NC(=O)C=C3,,4.760030197409634,,5.110031956768376
C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,,4.9100313379205005,,5.210031697910783
CC1=C(N=CN1)CSCCNC(=NC)NC#N,4.4027766526878445,4.681403363388382,4.65640356517107,4.4027766526878445
CC(C)(C)OC(=O)N1C[C@H](C[C@H]1C(=O)O)F,4.384538146703993,,,4.434538261296619
CC1(C2CCC(O1)(CC2)C)C,4.454564222747602,,,
