SMILES,pAC50,source
CC(=O)[C@@]1(O)CC[C@H]2[C@H]3C[C@@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,4.400855844594888,ncgc;veith
CC(=O)[C@@]1(O)Cc2c(O)c3c(c(O)c2[C@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,3.9008578167465098,ncgc;veith
CC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,4.000855359141955,ncgc;veith
CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]12C,4.200733164600383,ncgc
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4.599263860562734,challenge;ncgc
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,4.575776045006237,ncgc;tox21
CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,3.8508248169222203,tox21
CC(=O)[C@]1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5[C@@]4(C)C3CC[C@]21C,3.800734633636869,ncgc
CC(=O)[C@]1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)C[C@]21C,3.500734315810433,ncgc
CC(=O)[C@]1(O)CC[C@@H]2[C@H]3C[C@@H](C)C4=CC(=O)CC[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C,4.500855491657727,ncgc;veith
CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O.Cl,3.8508248169222203,tox21
CC(=O)[O-].CC(=O)[O-].O.O.[Cd+2],3.500734315810433,ncgc
CC(=O)c1[nH]c(C)c(C(C)=O)c1C,3.8009802580157768,veith
CC(=O)c1c(C)[nH]c(C(=O)COc2cc(C)cc(C)c2)c1C,4.600979432789825,veith
CC(=O)c1c(C)[nH]c(C(=O)COc2ccc(C#N)cc2)c1C,4.600979432789825,veith
CC(=O)c1c(C)[nH]c(C(=O)N2CCc3ccccc3C2)c1C,4.500979940189341,veith
CC(=O)c1c(N2CCN(C)CC2)[nH]c(-c2ccccc2)nc1=S,3.9009806289359634,veith
CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C\c4ccccc4)c2O)OC(C)(C)C=C3)c1O,4.150855236633646,ncgc;veith
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,5.900704863200083,ncgc
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)[C@@]12C,4.0007325469525,ncgc
CC(=O)c1c(O)cc(O)cc1O,4.6007310617021595,ncgc
CC(=O)c1cc(NC(=O)c2cccc(C(F)(F)F)c2)c(=O)oc1/C=C/N(C)C,4.300979991242114,veith
CC(=O)c1cc(NC(=O)c2ccccc2)c(=O)oc1/C=C/N(C)C,3.7009791371563807,veith
CC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cnc2ccccc2c1,4.856363734007834,pharmabench
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)CC2(C)C,3.5896601010478197,tox21
CC(=O)c1cc2c(cc1N/C=C\c1nnnn1-c1ccc(Br)cc1)OCO2,4.650980205821786,veith
CC(=O)c1cc2c(cc1N/C=C\c1nnnn1-c1ccc(Cl)cc1)OCO2,4.550980230558093,veith
CC(=O)c1cc2c(cc1NC(=O)c1c(-c3ccccc3)noc1C)OCO2,4.900980628935963,veith
CC(=O)c1cc2c(cc1O)OC(C)(C)C=C2,3.6007338084109173,ncgc
CC(=O)c1ccc(-n2nnnc2SCC(=O)Nc2cccc(NC(=O)c3ccco3)c2)cc1,4.500979940189341,veith
CC(=O)c1ccc(C2C=CC(Oc3ccc(F)cc3C)C(CO)O2)cc1,4.6007310617021595,ncgc
CC(=O)c1ccc(N2CCC(c3cc(-c4ccc(Cl)cc4Cl)n[nH]3)CC2)c([N+](=O)[O-])c1,4.0009781713314085,veith
CC(=O)c1ccc(OC2C(O)COC2/C=C/c2ccc(Cl)cc2)cc1,4.5007310431261125,ncgc
CC(=O)c1ccc(OC2C=CC(C#Cc3ccc(Br)cc3)OC2CO)cc1,4.6007310617021595,ncgc
CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2,3.515814451503314,tox21
CC(=O)c1cccc(NC(=O)/C(=C\c2ccco2)NC(=O)c2cccs2)c1,3.8009802580157768,veith
CC(=O)c1cccc(NC(=O)c2csc(-n3nc(C)cc3C(F)(F)F)n2)c1,4.10097975413276,veith
CC(=O)c1cccc(NC(=S)NC(=O)CC(C)(C)C)c1,3.650980205821786,veith
CC(=O)c1cccc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3ccc(F)cc3)cc2)c1,5.2509796218616644,veith
CC(=O)c1cn(CC(=O)Nc2c(C)cccc2C)c2ccccc12,4.050979155846999,veith
CC(=O)c1cn(CC(=O)Nc2ccccc2C)c2ccccc12,4.300979991242114,veith
CC(=O)n1c(COS(C)(=O)=O)nc2ccccc21,4.600855247245992,ncgc;veith
CC(=O)n1cc(/C=N/NC(=O)c2sc(C)nc2C)c2ccccc21,3.950978999210623,veith
CC(C(=O)N1CCC(Nc2ccc(F)cc2)CC1)c1ccc(CN2C[C@@H](C)N[C@@H](C)C2)cc1,4.393965736108878,pharmabench
CC(C(=O)N1CCN(C(=O)c2ccc(F)cc2)CC1)n1ccc(C2CC2)n1,2.8711206119993555,challenge
CC(C(=O)NC(C)(C)C(=O)Nc1ccccc1)c1ccccc1F,3.8857364419993554,challenge
CC(C(=O)NC1CCCC1)N(C(=O)c1ccc(-c2ccccc2)[nH]1)c1ccccc1F,4.500979940189341,veith
CC(C(=O)NC1CCCC1)N(C(=O)c1snc(C(N)=O)c1N)c1ccc2c(c1)OCCO2,4.550980230558093,veith
CC(C(=O)NCc1ccc(CC(=O)O)cc1)n1cccn1,2.0526554219993556,challenge
CC(C(=O)NCc1ccc2c(c1)OCO2)N1c2cccc3cccc(c23)S1(=O)=O,5.600979432789825,veith
CC(C(=O)Nc1cccc(-c2nnnn2C)c1)n1nnc(-c2ccccc2)n1,4.645771457999355,challenge
CC(C(=O)Nc1ccccc1Sc1ccccc1)N(c1ccccc1)S(C)(=O)=O,4.400979956578178,veith
CC(C(=O)Nc1cccnc1)N1C(=O)C2C3C=CC(C3)C2C1=O,4.0009781713314085,veith
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,3.500734315810433,ncgc
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3.500734315810433,ncgc
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,2.0457760649993557,challenge
CC(C(=O)c1ccccc1)N(C)C,3.450825032689457,tox21
CC(C(N)=O)N1CCN(c2ccc(C(F)(F)F)c(C#N)c2)CC1,3.7704900699993558,challenge
CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1,5.200791638127324,tox21
CC(C)(C#N)CC(=O)N1CCC(NC(=O)NC2CCCCC2)CC1,2.0357443019993555,challenge
CC(C)(C#N)N=NC(C)(C)C#N,3.439660016156209,tox21
CC(C)(C#N)Nc1nc(Cl)nc(NC2CC2)n1,3.689660944683855,tox21
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,4.62632567555697,tox21
CC(C)(C#N)c1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1,4.733485174784077,pharmabench
CC(C)(C(=O)N1CCC(COc2ccccc2)C1)c1cccnc1,5.529491919999355,challenge
CC(C)(C(=O)N1CCC(c2cc(O)[nH]n2)C1)c1ccccc1,4.476862574999355,challenge
CC(C)(C(=O)N1CCCc2occc2C1)c1ccc(F)c(Cl)c1,5.3511340999993555,challenge
CC(C)(C(=O)NC[C@]12CCC[C@H]1OCC2)c1ccc2c(c1)OCO2,5.199269244999355,challenge
CC(C)(C(=O)Nc1cc(C2CCOCC2)[nH]n1)c1cccc(Cl)c1F,5.170513437999356,challenge
CC(C)(C(=O)Nc1cnn(CC(=O)N2CCOCC2)c1)C1CCC(O)CC1,2.3029561699993555,challenge
CC(C)(C(=O)O)C(=O)N1CCC(C(=O)Nc2ccc(Br)cn2)CC1,2.136156949999356,challenge
CC(C)(C(=O)O)C(=O)N1CCC(C(=O)Nc2ccc3c(c2)OCO3)CC1,2.0204888369993554,challenge
CC(C)(C(=O)c1cccnc1)c1cccnc1,4.968951550751052,challenge;ncgc;pharmabench;tox21;veith
CC(C)(C(N)=O)N1CCN(C(=O)Cn2ncc(=O)c3ccccc32)CC1,3.4850415499993557,challenge
CC(C)(C(N)=O)N1CCN(Cc2cc3nc(-c4c(F)cc(F)c5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,5.555333738343853,pharmabench
CC(C)(C(N)=O)N1CCN(Cc2cc3nc(-c4cc(C#N)cc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,5.2543037426798715,pharmabench
CC(C)(C(N)=O)N1CCN(Cc2cc3nc(-c4cc(F)cc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,5.62591481262956,pharmabench
CC(C)(C(N)=O)N1CCN(Cc2cc3nc(-c4cncc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,4.82833501040759,pharmabench
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,6.351308669249226,tox21
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,4.985424915210311,ncgc;pharmabench;tox21
CC(C)(C)C(=O)N(CCN(C(=O)C(C)(C)C)c1ccccc1)c1ccccc1,4.2509796218616644,veith
CC(C)(C)C(=O)N1CCC(O)(CS(=O)(=O)Cc2ccc(Cl)cc2)CC1,3.8009802580157768,veith
CC(C)(C)C(=O)N1CCc2cc(-c3csc(N)n3)ccc21,4.150979723986175,veith
CC(C)(C)C(=O)NC(=S)NCCc1ccccc1,3.7009791371563807,veith
CC(C)(C)C(=O)NC(c1ccc(Cl)cc1)[C@]1(C)C[C@H]1C1CCCCC1,4.000855359141955,ncgc;veith
CC(C)(C)C(=O)Nc1cccc(-c2nc3ccccc3c(=O)o2)c1,3.7009791371563807,veith
CC(C)(C)C(=O)Nc1ccnc(-c2cccnc2)n1,4.700979137156381,veith
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@@H](N)c3ccccc3)[C@H]2SC1(C)C,4.400855844594888,ncgc;veith
CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,5.100821520113817,tox21
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,5.0369076748788295,challenge;tox21
CC(C)(C)C(=O)[C@H]([C@@H](c1ccccc1)N1CCOCC1)N1CCOCC1,4.700855460491138,ncgc;veith
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,5.5813643262258354,ncgc;tox21
CC(C)(C)C(O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,5.5570253245929475,tox21
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,5.23967008698223,tox21
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,4.939642636070431,tox21
CC(C)(C)C(O)CNC(=O)NCc1ccnc(OC(F)F)c1,3.7310795499993556,challenge
CC(C)(C)C1(CNC(=O)c2cccc(Br)c2Cl)CCNC1,5.650448904999355,challenge
CC(C)(C)CC(=O)NC(=S)N1CCCCCC1,4.0009781713314085,veith
CC(C)(C)CC(=O)NC(=S)Nc1ccccc1C(F)(F)F,3.7509799750062154,veith
CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4.300820713851039,tox21
CC(C)(C)CC(C)(C)c1cc(O)c(O)c(CN2CCCCC2)c1,4.500855491657727,ncgc;veith
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,3.389161527867653,tox21
CC(C)(C)CC(C)(C)c1ccc(O)c(C[N+](C)(C)[O-])c1,4.400855844594888,ncgc;veith
CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1,3.925780334645416,ncgc;tox21
CC(C)(C)CC(C)(C)c1ccc(OCCO)cc1,3.6714395115270824,ncgc;tox21
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],3.700733512777473,ncgc
CC(C)(C)CC(C)(C)c1ccc(OCOCCOCCO)c(Cc2cc(C(C)(C)CC(C)(C)C)cc(Cc3cc(C(C)(C)CC(C)(C)C)ccc3OCOCCOCCO)c2OCOCCOCCO)c1,4.000855359141955,ncgc;veith
CC(C)(C)CC(C)(C)c1ccccc1O,3.1871857933495336,tox21
CC(C)(C)CCC(=O)NCc1ccc(C(=O)Nc2ccncc2)cc1,5.466023749999355,challenge
CC(C)(C)CN(CC(Cc1ccccc1)NC(=O)OCc1cncs1)CC(Cc1ccccc1)NC(=O)OCc1nccs1,6.312788646148384,pharmabench
CC(C)(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(N3CCCC3)oc2c1,6.902121224568509,pharmabench
CC(C)(C)Cc1cc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)no1,5.731424997399534,pharmabench
CC(C)(C)Cn1cc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)cn1,4.50741018602667,pharmabench
CC(C)(C)N(NC(=O)Nc1ccc(Cl)c(Cl)c1)C(=O)c1ccccc1,3.950978999210623,veith
CC(C)(C)N(NC(=O)Nc1ccccc1)C(=O)c1ccccc1Cl,3.950978999210623,veith
CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,4.092146752940877,tox21
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c1cccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,4.500979940189341,veith
CC(C)(C)N1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@@H]3CC[C@@H]2C1=O,4.400855844594888,ncgc;veith
CC(C)(C)N1C(=O)[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OC[C@@H](O)COCc4ccco4)[C@H]3CC[C@@H]2C1=O,4.500855491657727,ncgc;veith
CC(C)(C)NC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2c(c1)CCC(=O)N2,4.600979432789825,veith
CC(C)(C)NC(=O)C(c1ccc(I)cc1)N(CCN1CCOCC1)C(=O)CCCNC(=O)c1ccccc1,4.5007310431261125,ncgc
CC(C)(C)NC(=O)C1Cc2ccccc2CN1C(=O)Nc1ccccc1Cl,3.7009791371563807,veith
CC(C)(C)NC(=O)CN(Cc1cccs1)C(=O)C1COc2ccccc2O1,4.700979137156381,veith
CC(C)(C)NC(=O)CN(Cc1cccs1)C(=O)CCC(=O)Nc1nccs1,4.450979357595909,veith
CC(C)(C)NC(=O)COC(=O)c1cncc(Br)c1,3.9009806289359634,veith
CC(C)(C)NC(=O)CSc1nnc(Cc2ccc3c(c2)OCO3)n1C1CCCCC1,5.450979357595909,veith
CC(C)(C)NC(=O)Cn1nnc(-c2ccccc2NC(=O)c2cnccn2)n1,4.500979940189341,veith
CC(C)(C)NC(=O)[C@@H]1CC[C@@H]2[C@@H]3CC[C@@H]4NC(=O)C=C[C@@]4(C)[C@H]3CC[C@]21C,4.0007325469525,ncgc
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,5.731424997399534,pharmabench
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O=S(=O)(O)O,5.8093673903704985,tox21
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,4.517375181818357,ncgc;tox21
CC(C)(C)NC(=O)[C@@H]1C[C@H]2CCCC[C@@H]2CN1C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,4.000855359141955,ncgc;veith
CC(C)(C)NC(=O)[C@H]1CC[C@H]2C3CC[C@H]4NC(=O)C=C[C@]4(C)C3CC[C@]12C,4.800725927200039,ncgc
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,3.439660016156209,tox21
CC(C)(C)NC(=S)Nc1ccc(Nc2ccccc2)cc1,4.050979155846999,veith
CC(C)(C)NCC(O)COc1cc(Cl)ccc1Cl,3.7886195449993556,challenge
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1.Cl,3.9007350045570557,ncgc
CC(C)(C)NC[C@@H](O)COc1cccc2[nH]c(C#N)cc12,3.700856324966927,ncgc;veith
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,3.800857445826323,ncgc;veith
CC(C)(C)NC[C@H](O)c1cc(O)cc(O)c1,5.400851512004959,ncgc;veith
CC(C)(C)NS(=O)(=O)C1(CNc2c(Br)cccc2C#N)CCC1,5.295529766999355,challenge
CC(C)(C)NS(=O)(=O)C1(CNc2c(Br)cncc2C#N)CCC1,5.963552566999355,challenge
CC(C)(C)NS(=O)(=O)C1(CNc2cc(Br)cc(F)c2C#N)CCC1,5.333809692999355,challenge
CC(C)(C)NS(=O)(=O)C1(CNc2cc(Br)ccc2C#N)CCC1,5.222497226999355,challenge
CC(C)(C)NS(=O)(=O)C1(CNc2cc(Cl)ccc2C#N)CCC1,5.070265489999355,challenge
CC(C)(C)NS(=O)(=O)C1(CNc2ccc(Cl)cc2C#N)CCC1,5.151652216999355,challenge
CC(C)(C)NS(=O)(=O)C1(CNc2cccc(F)c2C#N)CCC1,4.953285479999355,challenge
CC(C)(C)NS(=O)(=O)C1(CNc2ccncc2C#N)CC1,5.450628941999355,challenge
CC(C)(C)NS(=O)(=O)C1(CNc2ccncc2C#N)CCC1,5.536836111999355,challenge
CC(C)(C)NS(=O)(=O)C1(CNc2ccncc2C(N)=O)CCC1,4.291945429999355,challenge
CC(C)(C)NS(=O)(=O)c1ccc(Cl)c(C(=O)NCCc2nc3ccccc3s2)c1,5.414823932999355,challenge
CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)C(Sc2ccccc2)c2ccccc2)cc1,3.950978999210623,veith
CC(C)(C)NS(=O)(=O)c1ccc(NC(=O)NC2CCCCC2)cc1,3.8009802580157768,veith
CC(C)(C)NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,3.9009806289359634,veith
CC(C)(C)OC(=O)N1CC2(CCNCC2)c2ccccc21,2.1326444169993555,challenge
CC(C)(C)OC(=O)N1CCC(n2ncc3c(Nc4ccc(S(C)(=O)=O)cc4F)ncnc32)CC1,4.842123294893224,pharmabench
CC(C)(C)OC(=O)N1C[C@@H](F)C[C@H]1C(=O)O,3.425333419814432,tox21
CC(C)(C)OC(=O)NCCc1nnc(SCC(=O)Nc2cccc(Cl)c2)o1,4.050979155846999,veith
CC(C)(C)OC(=O)NC[C@H]1CC[C@H](CNC(=O)c2cc(-c3cccc(CN)c3)nc3ccccc23)CC1,4.95327374701589,pharmabench
CC(C)(C)OC(=O)N[C@H](Cc1c(F)ccc(F)c1F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,4.742420381700997,pharmabench
CC(C)(C)OC(=O)N[C@H](Cc1c(F)cccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,4.802006071685241,pharmabench
CC(C)(C)OC(=O)N[C@H](Cc1c(F)cccc1F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,4.5481551537167295,pharmabench
CC(C)(C)OC(=O)N[C@H](Cc1cc(F)ccc1Cl)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,5.032454993063515,pharmabench
CC(C)(C)OC(=O)N[C@H](Cc1cccc(Cl)c1)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,4.95327374701589,pharmabench
CC(C)(C)OC(=O)N[C@H](Cc1cccc(F)c1C(F)(F)F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,5.424999969848847,pharmabench
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,4.555333738343853,pharmabench
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1CC1CC1,4.9478787151291845,pharmabench
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1C(F)(F)F)C(=O)NCc1nc2cccnc2n1Cc1ccccc1,5.3422589130350016,pharmabench
CC(C)(C)OC(=O)N[C@H](Cc1ccccc1OC(F)(F)F)C(=O)NCc1nc2cccnc2n1C1(c2ccccc2)CC1,5.21954163642066,pharmabench
CC(C)(C)OC(=O)Nc1cccc(CCNC(=O)CC2(C)CC3(CCCCC3)OO2)c1,5.333484988727497,pharmabench
CC(C)(C)OC(=O)c1ncn2c1[C@@H]1CCCN1C(=O)c1c(Br)cccc1-2,3.800825055923758,tox21
CC(C)(C)S,3.174988370300048,tox21
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(N)=O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.2543037426798715,pharmabench
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CS(N)(=O)=O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.634514984391478,pharmabench
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ccccn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.48838694871324,pharmabench
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)CO)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,5.430395001735553,pharmabench
CC(C)(C)S(=O)(=O)c1cnc2c(-c3ccc(F)cc3)cnn2c1N,4.200979882466957,veith
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(-c3cccnc3)cc2)c2ccc(OCc3ccccn3)cc12,7.661387130791779,pharmabench
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(-c3nccs3)cc2)c2ccc(OCc3ccccn3)cc12,8.187356953049258,pharmabench
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccccn3)cc12,7.272787148373885,pharmabench
CC(C)(C)[C@@H](O)CC(=O)NCc1cnn(-c2ccccc2)c1,2.4195389329993557,challenge
CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,5.841116483123566,tox21
CC(C)(C)[C@@]1(O)CCN2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,3.8508576312864164,ncgc;veith
CC(C)(C)[C@H](NC(=O)c1cc(N2CCCCC2)ccn1)C(N)=O,3.5582997949993556,challenge
CC(C)(C)[C@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl,4.643288908698983,pharmabench
CC(C)(C)[Si](C)(C)c1c2c(nc3ccc(OCc4ccccc4)cc13)-c1cccc(=O)n1C2,3.9008578167465098,ncgc;veith
CC(C)(C)[Si](OCC[C@@H]1C[C@@]1(C)[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,4.0007325469525,ncgc
CC(C)(C)c1[nH]nc2c1C(c1ccc(OC(=O)c3ccco3)cc1)C(C#N)=C(N)O2,4.750979975006215,veith
CC(C)(C)c1cc(/C=C(\C#N)C(N)=S)cc(C(C)(C)C)c1O,4.500855491657727,ncgc;veith
CC(C)(C)c1cc(/C=C2\SC(=N)NC2=O)cc(C(C)(C)C)c1O.CS(=O)(=O)O,3.989658794962297,tox21
CC(C)(C)c1cc(/C=N/n2cnnc2)cc(C(C)(C)C)c1O,4.700979137156381,veith
CC(C)(C)c1cc(C(=O)/C=C/c2ccc(C(=O)O)cc2)cc(C(C)(C)C)c1,3.800734633636869,ncgc
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,5.416893244999355,challenge
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,3.5639408261927117,tox21
CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O,4.600855247245992,ncgc;veith
CC(C)(C)c1cc(CCC(=O)NCCCCCCNC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,4.589653203324083,tox21
CC(C)(C)c1cc(CCC(=O)NN)cc(C(C)(C)C)c1O,5.889735803609698,tox21
CC(C)(C)c1cc(CCC(=O)OCCSCCOC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,4.250827461758304,tox21
CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,3.4312260503961522,tox21
CC(C)(C)c1cc(Nc2ccc(Cl)cc2Cl)ncc1C(=O)NCC1CCOCC1,3.527305014743609,pharmabench
CC(C)(C)c1cc2cccnc2n1Cc1cccc(F)c1,3.9009806289359634,veith
CC(C)(C)c1cc2n(n1)CCN(C(=O)c1nccc3ccccc13)C2,3.7368469499993555,challenge
CC(C)(C)c1ccc(-c2nnc(SCc3ccc(Cl)cc3)n2-c2cccc(C(F)(F)F)c2)cc1,4.600855247245992,ncgc;veith
CC(C)(C)c1ccc(C(=O)NCCC(=O)NCc2ccco2)cc1,3.950978999210623,veith
CC(C)(C)c1ccc(C(=O)c2c[nH]c(C(=O)NCCCn3ccnc3)c2)cc1,5.650980205821786,veith
CC(C)(C)c1ccc(C2CC2C(=O)N/N=C\c2cc3ccccc3nc2Cl)cc1,3.9009806289359634,veith
CC(C)(C)c1ccc(CCC=O)cc1,3.1896597922746044,tox21
CC(C)(C)c1ccc(CN(Cc2ccco2)Cc2nnnn2C2CCCC2)cc1,4.950978999210624,veith
CC(C)(C)c1ccc(COC(=O)CNC(=O)CNC(=O)Cc2ccccc2)cc1,4.0009781713314085,veith
CC(C)(C)c1ccc(N)cc1,3.639660069635837,tox21
CC(C)(C)c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,5.100856941943307,ncgc;veith
