SMILES,pAC50,source
CCCC[C@@H]1C[C@H]1C(NC(=O)c1cccs1)c1ccccc1C(F)(F)F,5.284220827875583,ncgc;veith
CCCC[C@@H]1C[C@H]1C(NP(=O)(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1,4.087203992408599,ncgc
CCCC[C@@H]1C[C@H]1C(NS(=O)(=O)c1cccc2cccnc12)c1ccc(-c2ccccc2)cc1,4.784219133178269,ncgc;veith
CCCC[C@H](CC)CN=C(N)NC(N)=NCCCCCCN=C(N)NC(N)=NC[C@@H](CC)CCCC,3.987203621488413,ncgc
CCCC[C@H]1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,4.187201534804045,ncgc
CCCC[C@H]1C[C@@H]1[C@@H]1N(C(C)=O)[C@H](c2cccc(OC)c2)CC12CC2,4.084221702678786,ncgc;veith
CCCC[C@H]1C[C@@H]1[C@@H]1N(P(=O)(c2ccccc2)c2ccccc2)[C@](CO)(c2ccccc2)CC12CC2,4.084221702678786,ncgc;veith
CCCC[C@]1(C2CCCC2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O,4.884219346423415,ncgc;veith
CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.887471018034477,tox21
CCCC[N+](C)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.836761834999523,tox21
CCCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.635352713428228,tox21
CCCC[N+]1(C)CCCC1.[I-],4.2102984309450475,tox21
CCCC[N+]12CCC(CC1)C(C(=O)c1cccs1)C2.[Br-],4.28123853814577,veith
CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,5.298132045794584,tox21
CCCC[Sn](Cl)(Cl)CCCC,4.310711592672217,tox21
CCCC[n+]1ccc(C)cc1.[Cl-],4.240660158992992,tox21
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,4.138530880775606,tox21
CCCCc1c(O)cc(-c2cccnc2)n(-c2ccc(Cl)cc2)c1=O,3.88123792116939,veith
CCCCc1ccc(-c2csc(/C(C#N)=C/c3ccc(C)o3)n2)cc1,4.7812382168028345,veith
CCCCc1ccc(-c2nc(NC(=O)C3C4CCC(O4)C3C(=O)O)sc2C)cc1,4.731239014571102,veith
CCCCc1ccc(N)cc1,3.9885299994982155,tox21
CCCCc1ccc(NC(=S)NCc2cccs2)cc1,4.181236955344418,veith
CCCCc1ccc2c(n1)[C@@H](c1ccc(OC)cc1C[C@H](C)C(=O)[O-])[C@H](C(=O)[O-])[C@H]2c1ccc2c(c1)OCO2.[Na+].[Na+],4.088530344873387,tox21
CCCCc1ccc2cccc(S(=O)(=O)[O-])c2c1.[Na+],4.068422636674767,tox21
CCCCc1n[nH]c2c1/C(=N/O)CC(c1ccccc1)C2,4.981239042028786,veith
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,4.899697790475481,tox21
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,4.878400546324666,pharmabench
CCCCc1nc2ccccc2c(=O)n1-c1ccccc1[N+](=O)[O-],4.231237939860009,veith
CCCCc1nc2cccnc2n1Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1.[Na+],6.088581622049211,tox21
CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,4.449695384640936,tox21
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,6.2397697478209,ncgc;tox21;veith
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,4.184808436675276,tox21
CCCCn1c(N)c(C(=O)NCc2cccs2)c2nc3ccccc3nc21,4.131237783223632,veith
CCCCn1c(NCc2ccccc2NS(=O)(=O)c2ccc(C)cc2)nc2ccccc21,5.081239412948973,veith
CCCCn1c(O)c(C(CC)=NCc2ccc(F)cc2)c(=O)[nH]c1=O,4.731239014571102,veith
CCCCn1c(O)c(C(CC)=Nc2ccc(OC)cc2OC)c(=O)[nH]c1=O,4.131237783223632,veith
CCCCn1c(SC(C)C(=O)c2ccc(OC)cc2)nc2cc(S(N)(=O)=O)ccc21,4.28123853814577,veith
CCCCn1c(SC(C)C(N)=O)nc2cc(C(=O)OC)ccc2c1=O,4.331238507999185,veith
CCCCn1c(SCC(=O)Nc2nccs2)nc2ccccc2c1=O,5.68123872420235,veith
CCCCn1c(SCC(N)=O)nc2ccc(N3CCOCC3)cc2c1=O,4.081239412948973,veith
CCCCn1c(SCc2c(C)noc2C)nc2cc(S(N)(=O)=O)ccc21,4.28123853814577,veith
CCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.688177400259352,tox21
CCCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.536762064537816,tox21
CCCCn1ccnc1C(=O)c1ccc(S(=O)(=O)N(CCOC)CCOC)cc1,4.68123872420235,veith
CCCCn1cnc2c(cnn2-c2ccc(F)cc2)c1=O,4.231237939860009,veith
CCCCn1nc2cc(C(=O)NCc3ccc(C(F)(F)F)cc3C(F)(F)F)ccc2c1OCC,4.231237939860009,veith
CCCN(C(=O)Cc1nc(N)n[nH]1)C1(C(=O)Nc2ccccc2C)CCCCC1,5.931238759019225,veith
CCCN(C/C=C\I)[C@@H]1CCc2ccc(O)cc2C1,3.8872025006290167,ncgc
CCCN(CC)c1ccc(C(=O)N2CCC(C(=O)N3CCOCC3)CC2)cc1,4.069478327003727,challenge
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4.288530398353015,tox21
CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl,3.787202796262461,ncgc
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,4.949691042568217,tox21
CCCN(CCC)C(=O)CSc1nc2ccccc2c(=O)n1CC1COc2ccccc2O1,5.231237939860008,veith
CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,4.399695684644625,tox21
CCCN(CCC)C(=O)SCC,3.738530418642034,tox21
CCCN(CCC)C(=S)NC(=O)c1ccc(Cl)cc1Cl,4.731239014571102,veith
CCCN(CCC)C1Cc2cc(OC)c(OC)cc2C1,3.6872033036619767,ncgc
CCCN(CCC)CCc1c[nH]c2ccc(C(N)=O)cc12,3.6872033036619767,ncgc
CCCN(CCC)CCc1cccc2c1CC(=O)N2,3.6872033036619767,ncgc
CCCN(CCC)C[C@@H]1CCCCN1CCNC(=O)N1c2ccccc2C(=O)Nc2cccnc21,3.987203621488413,ncgc
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],4.267997294871261,tox21
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],4.589595222867553,tox21
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4.213885015791599,tox21
CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],4.188530214047235,tox21
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],4.910597938535702,tox21
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],4.338531273401033,tox21
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,5.683976250946399,tox21
CCCN(CCc1cccs1)[C@H]1CCc2c(O)cccc2C1,4.449695384640936,tox21
CCCN1C(=O)/C(=C/c2ccc(C)o2)SC1=Nc1ccc(OC)cc1,4.631238141608918,veith
CCCN1C(=O)/C(=C/c2ccc(C)s2)SC1=Nc1ccc(OC)cc1,4.381238666479966,veith
CCCN1C(=O)C(Cc2nc3ccccc3c(=O)n2C)c2ccccc21,4.181236955344418,veith
CCCN1C(=O)CCc2cc(NS(=O)(=O)c3cccc(C(=O)O)c3)ccc21,4.1542736970037275,challenge
CCCN1CC=C2C(C#N)=C(N)C(C#N)(C#N)C(c3cc(OC)ccc3OC)C2C1,4.381238666479966,veith
CCCN1CCN(C(=O)CCn2ccnc2)C(C)(C)C1=O,4.583566398003728,challenge
CCCN1CCN(C(=O)c2cc(COC)on2)C(C)(C)C1=O,3.9430659530037278,challenge
CCCN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,3.6872033036619767,ncgc
CCCN=C(N)NCCC[C@H](N)C(=O)O,4.6842193775900025,ncgc;veith
CCCN=Cc1c(CCC)[nH]n(-c2nc3ccccc3s2)c1=O,4.28123853814577,veith
CCCNC(=O)CC(NS(=O)(=O)c1ccc(Cl)cc1)c1ccco1,4.88123792116939,veith
CCCNC(=O)CSc1nc(-c2cccs2)cc(C(F)(F)F)n1,4.831238989834795,veith
CCCNC(=O)Cn1cnc2sc(C(=O)Nc3ccc4c(c3)OCO4)c(C)c2c1=O,5.231237939860008,veith
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,4.088530344873387,tox21
CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C(\C)CCC(=O)OC[C@@H]2O[C@H](c3ccccc3)C=C[C@@H]2Oc2ccc(OC)cc2)C=C[C@@H]1Oc1ccc(OC)cc1,4.687200030977656,ncgc
CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C(\C)CCN2CCCCc3nc(C)c(C)cc32)C=C[C@@H]1Oc1ccc(OC)cc1,4.687200030977656,ncgc
CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C(\C)CCN2CCc3nc(-c4ccccc4)c(-c4ccccc4)cc3C2)C=C[C@@H]1Oc1ccc(OC)cc1,4.984216978540185,ncgc;veith
CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C2\c3cc(OC)ccc3O[C@H](c3cccc(OC)c3)[C@H]2O)C=C[C@@H]1Oc1ccc(OC)cc1,4.487201289787428,ncgc
CCCNC(=O)OC[C@@H]1O[C@H](CCO/N=C\c2ccc(C(=O)N3[C@H](c4ccc(C)cc4)[C@@H](C)CC[C@H]3C(=O)OC)cc2)C=C[C@@H]1Oc1ccc(OC)cc1,4.6842193775900025,ncgc;veith
CCCNC(=O)OC[C@H]1O[C@@H](CCO/N=C\[C@@H](NS(=O)(=O)c2ccc(C)cc2)[C@H](C)/C=C\CC(=O)OC)C=C[C@@H]1Oc1ccc(OC)cc1,4.6842193775900025,ncgc;veith
CCCNC(=O)c1c(C)cc(=O)oc1C,6.231237939860009,veith
CCCNC(=S)Nc1ccc(Br)cc1,4.131237783223632,veith
CCCNS(=O)(=O)c1ccc(OCC(=O)OC)cc1,4.431238405874674,veith
CCCNc1c(F)c(F)c2c(C)c3ccccc3nc2c1F,4.081239412948973,veith
CCCOC(=O)CCCCC(=O)OCCC,4.338531273401033,tox21
CCCOC(=O)NCCCN(C)C.Cl,4.051824365598007,tox21
CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC,4.387202152451927,ncgc
CCCOC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCCC,4.338531273401033,tox21
CCCOC(=O)c1cc(O)c(O)c(O)c1,4.090659771574994,tox21
CCCOC(=O)c1ccc(N)cc1,4.349695468060089,tox21
CCCOC(=O)c1ccc(NC(=O)c2cn(CC)c3nc(C)ccc3c2=O)cc1,4.081239412948973,veith
CCCOC(=O)c1ccccc1,3.8291866475782346,tox21
CCCOC(=O)c1ccccc1C(=O)OCCC,4.16001149557075,tox21
CCCOC(=O)c1cncn1C(C)c1ccccc1,4.499695145639398,tox21
CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,5.088532786506383,tox21
CCCOc1ccc(-c2nc(C#N)c(NCCCn3ccnc3)o2)cc1,5.381238666479966,veith
CCCOc1ccc(/C=C/C(=O)Nc2ccc([N+](=O)[O-])cc2C)cc1,5.131237783223633,veith
CCCOc1ccc(C(=O)NNC(=S)NC(=O)c2cc(-c3ccccc3)nc3ccccc23)cc1,4.88123792116939,veith
CCCOc1ccc(C2C(=O)N(C3CCCCC3)CC(=O)N2C2CC2)cc1OC,4.28123853814577,veith
CCCOc1ccc(Cn2c(C)nc([N+](=O)[O-])c2SCC(O)COC)cc1[N+](=O)[O-],4.231237939860009,veith
CCCOc1ccc(N2C(=O)CC(S/C(N)=N/N=C(\C)c3cccs3)C2=O)cc1,4.631238141608918,veith
CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1,5.238523532041261,tox21
CCCOc1ccc2[nH]cc(C3=CCNCC3)c2n1,4.284220827875583,ncgc;veith
CCCOc1ccc2[nH]cc(CCNC(=O)c3cncc4[nH]ccc34)c2c1,5.051713033003728,challenge
CCCOc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(OC)CC[C@@H]12,4.073976427488115,tox21
CCCOc1ccc2oc(=O)c3c(c2c1)CCCN3C(=O)CN1CCCC(C(=O)OCC)C1,4.331238507999185,veith
CCCOc1cccc(-c2cc(-c3n[nH]c(=S)n3CC)c3ccccc3n2)c1,4.631238141608918,veith
CCCOc1cccc(-c2nc3cccc(F)c3c(=O)[nH]2)c1,4.033609225003728,challenge
CCCOc1cccc(CCNC(=O)C2CC(=O)N(Cc3ccccn3)C2)c1,4.535252425003728,challenge
CCCOc1cccc(CCNC(=O)N2C3CCC2CC2(C3)CC2(F)F)c1,4.885998127003727,challenge
CCCOc1ccccc1C1CC(=O)NC(C)=C1C(=O)OCC(C)C,5.231237939860008,veith
CCCOc1nn(C(=O)[N-]S(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C.[Na+],4.039949399660961,tox21
CCCOc1sc(C(=O)N2CCC(c3cc(CN)ccc3F)CC2)c(C)c1Br.Cl,5.4763549982713045,tox21
CCCS(=O)(=O)N1CCC(C(=O)N2CCN(Cc3ccccc3)CC2)CC1,4.081239412948973,veith
CCCS(=O)(=O)N1CCCC(C(=O)N2CCN(c3ccccc3)CC2)C1,4.131237783223632,veith
CCCS(=O)(=O)N1CCCC(C(=O)NCCN2CCOCC2)C1,4.431238405874674,veith
CCCS(=O)(=O)N1CCCC(C(=O)NCc2cccnc2)C1,4.381238666479966,veith
CCCS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,6.29670183764441,pharmabench
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(C#CCN(CC)CC)nc4)cc23)c1F,4.639124518466617,pharmabench
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(C(=O)NCC)nc4)cc23)c1F,4.639124518466617,pharmabench
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(N5CCCC5)nc4)cc23)c1F,4.639124518466617,pharmabench
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(OC)nc4OC)cc23)c1F,4.639124518466617,pharmabench
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(OCCCN(C)C)nc4)cc23)c1F,4.639124518466617,pharmabench
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(S(=O)(=O)NC)cc4)cc23)c1F,4.639124518466617,pharmabench
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(S(C)(=O)=O)cc4)cc23)c1F,4.639124518466617,pharmabench
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cnc(N(C)C)nc4)cc23)c1F,4.639124518466617,pharmabench
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(C#CCOC)cc23)c1F,4.639124518466617,pharmabench
CCCS(=O)(=O)Nc1cccc(C(=O)c2c[nH]c3ncc(-c4cnc(N(C)C)nc4)cc23)c1F,4.639124518466617,pharmabench
CCCS(=O)(=O)Nc1ccccc1C(=O)NCc1cccc2c1OCC2,6.150488705003728,challenge
CCCS(=O)(=O)c1ccc2[nH]c(-c3ccc(-c4ccccc4)cc3)nc2c1,4.957883281091029,pharmabench
CCCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3)nc2c1,4.360370917513788,pharmabench
CCCS(=O)(=O)c1ccc2[nH]c(-c3cccc(C(F)(F)F)c3)nc2c1,4.4688628030716595,pharmabench
CCCS(=O)(=O)c1ccc2[nH]c(-c3ccccc3)nc2c1,4.360370917513788,pharmabench
CCCSC1=C(C#N)C(c2cccnc2)C(C(=O)OCC)=C(c2ccccc2)N1,4.331238507999185,veith
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,4.652253975875126,tox21
CCCSP(=O)(OCC)SCCC,4.0731702500877,tox21
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,5.338526931519975,tox21
CCCSP(=S)(OCC)Oc1ccc(SC)cc1,5.238523532041261,tox21
CCCSc1cc(N2CCCC2)nc(-c2ccccc2)n1,4.981239042028786,veith
CCCSc1nc(NCc2ccco2)c2c3c(sc2n1)COC(C)(C)C3,4.4812387752551235,veith
CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@H]3F)c2n1,4.392625937670816,pharmabench
CCCSc1nc(SCC(=O)NCc2ccccc2)c2c3c(sc2n1)COC(C)(C)C3,5.131237783223633,veith
CCCSc1nc(SCC(=O)NCc2ccccc2)c2c3c(sc2n1)COC(C)(CC)C3,4.68123872420235,veith
CCCSc1nc2cc(OC)ccc2[nH]1,3.7842114961587616,pharmabench
CCC[C@@H]1C[C@@]1(CCC)C(NC(=O)OCc1ccccc1)c1ccc(-c2ccccc2)cc1,4.687200030977656,ncgc
CCC[C@@H]1C[C@@]1(CCC)C(NC(=O)c1ccccc1)c1cccc(Cl)c1,3.987203621488413,ncgc
CCC[C@@H]1C[C@@]1(CCC)C(NC(=O)c1ccco1)c1ccc(Cl)cc1,4.084221702678786,ncgc;veith
CCC[C@@H]1C[C@@]1(CCC)C(NC(=O)c1cccs1)c1ccc(Cl)cc1,4.584219730527165,ncgc;veith
CCC[C@@H]1C[C@@]1(CCC)C(NP(=O)(c1ccccc1)c1ccccc1)c1ccc(Cl)cc1,3.9842213317585995,ncgc;veith
CCC[C@@H]1C[C@@]1(CCC)C(NS(=O)(=O)c1cccc2cccnc12)c1ccc(Cl)cc1,4.3842204094659465,ncgc;veith
CCC[C@@H]1O[C@@H]2C[C@@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](O)C[C@@]3(C)[C@@]2(C(=O)CO)O1,3.8872025006290167,ncgc
CCC[C@H]1C[C@H](C(=O)N[C@H]([C@@H]2O[C@H](SC)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](C)O)N(C)C1,5.087201252198795,ncgc
CCC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.787820320074777,tox21
CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.739238271674991,tox21
CCCc1[nH]nc2c1C(c1ccc(OC)c(CSc3ccccn3)c1)C(C#N)=C(N)O2.CCO,4.68123872420235,veith
CCCc1[nH]nc2c1C(c1ccncc1)C(C#N)=C(N)O2,4.88123792116939,veith
CCCc1c(-c2ccc(O)cc2)nn(-c2ccc(O)cc2)c1-c1ccc(O)cc1,4.787200049553703,ncgc
CCCc1c(OCCCCc2nn[nH]n2)ccc(C(C)=O)c1O,6.469163995430683,tox21
CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,4.235657512175591,ncgc;tox21;veith
CCCc1cc(=O)[nH]c(SCc2cc(Cl)ccc2OC(F)F)n1,4.831238989834795,veith
CCCc1cc(=O)oc2cc(OCc3nn[nH]n3)ccc12,5.181236955344418,veith
CCCc1cc(C(=O)Cc2nc3ccccc3s2)c(O)cc1O,5.431238405874674,veith
CCCc1cc2c(cc1NC(=O)c1ccc(Br)cc1)OCO2,4.831238989834795,veith
CCCc1cc2c(n1CCO)C(C)C1CN(C(=O)c3ccccc3)C(C)(C(=O)OC)C21,4.184219245074232,ncgc;veith
CCCc1cc2c(n1CCc1ccc(Cl)cc1)C(C)C1CN(C(=O)c3ccccc3)C(C)(C(=O)OC)C21,4.784219133178269,ncgc;veith
CCCc1cc2c(n1Cc1cc(F)cc(F)c1)C(C)C1CN(C(=O)c3ccccc3)C(C)(C(=O)OC)C21,4.484220032521275,ncgc;veith
CCCc1cc2c(n1Cc1ccc(C)cc1)C(C)C1CN(C(=O)c3ccccc3)C(C)(C(=O)OC)C21,4.3842204094659465,ncgc;veith
CCCc1cc2c(n1Cc1ccc(OC)cc1)C(C)C1CN(C(=O)c3ccccc3)C(C)(C(=O)OC)C21,4.184219245074232,ncgc;veith
CCCc1cc2c(n1Cc1cccc(Cl)c1)C(C)C1CN(C(=O)c3ccccc3)C(C)(C(=O)OC)C21,4.584219730527165,ncgc;veith
CCCc1cc2c(n1Cc1ccco1)C(C)C1CN(C(=O)c3ccccc3)C(C)(C(=O)OC)C21,4.184219245074232,ncgc;veith
CCCc1ccc(-c2cc(C(=O)NN3CCOCC3)c3ccccc3n2)cc1,4.88123792116939,veith
CCCc1ccc(C(=O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,3.923121174831818,pharmabench
CCCc1ccc(C2C3=C(CC(C)(C)CC3=O)NC3=C2C(=O)c2ccccc23)cc1,4.381238666479966,veith
CCCc1ccc(N)cc1,3.888530401930029,tox21
CCCc1ccc(O)cc1,3.8385301209917824,tox21
CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,5.099699119238278,tox21
CCCc1ccc(Oc2cc(C)nc(N3CCOCC3)n2)cc1,3.88123792116939,veith
CCCc1ccc2c(c1)[nH]c(=O)c1nc(-c3ccccc3Cl)[nH]c12,3.95788328109103,pharmabench
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.5496968251554915,tox21
CCCc1nc(SCC(=O)Nc2nc3c(s2)CCCC3)c2ccccc2n1,5.181236955344418,veith
CCCc1nc2ccccc2c(=O)n1-c1ccc(OC)cc1,3.88123792116939,veith
CCCc1nc2ccccc2c(C(=O)OCC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)c1CC,4.131237783223632,veith
CCCc1nn(-c2ccccc2)c2c1C(c1cccs1)C(C#N)=C(N)O2,4.631238141608918,veith
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.449695384640936,tox21
CCCc1nn2c(=O)c(C(c3ccc(C)cc3)c3c(O)nc4sc(CCC)nn4c3=O)c(O)nc2s1,4.181236955344418,veith
CCCc1nnc(NC(=O)C(CC)OC(=O)c2cc(C)nc3ccccc23)s1,4.7812382168028345,veith
CCCc1nnc(NC(=O)Cn2cnc3ccccc3c2=O)s1,4.031238394064476,veith
CCCc1nnc(SCC(=O)N2CCCCC2C)n1CCCOC,6.88123792116939,veith
CCCc1noc2c1/C(=N\O)CCC2,4.381238666479966,veith
CCCn1c(-c2ccccc2)nc2c(=O)n(C)c(=O)[nH]c21,4.181236955344418,veith
CCCn1c(-c2cccs2)nc2nc3ccccc3nc21,4.28123853814577,veith
CCCn1c(=O)c(C)cn2nc(N)nc12,4.3842204094659465,ncgc;veith
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C(C)=O)cc4)cc3)nc2n(CCC)c1=O,3.6872033036619767,ncgc
CCCn1c(=O)c2[nH]c(-c3ccccc3)nc2n(CCC)c1=O,5.087201252198795,ncgc
CCCn1c(=O)c2[nH]c(C3CCCC3)nc2n(CCCOC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,4.787200049553703,ncgc
CCCn1c(C)nc2c(c1=O)c1nc3ccccc3nc1n2CCC1=CCCCC1,4.531238789289352,veith
CCCn1c(NC(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)nc2ccccc21,4.88123792116939,veith
CCCn1cc(CN2CCCN(c3ncnc4scc(C)c34)CC2)cn1,4.574304230003728,challenge
CCCn1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)cc2)cn1,6.492996482788379,pharmabench
CCCn1cc(S(=O)(=O)c2ccc(CNC(=O)c3cc4ccncc4o3)nc2)cn1,6.492996482788379,pharmabench
CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.736407243728904,tox21
CCCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,4.781844684132611,tox21
CCCn1cnc2c(SCc3ccc(Cl)cc3)nc(N)nc21,4.487201289787428,ncgc
CCCn1nc(NC(=O)CC(C)C)c2cc3ccccc3nc21,4.981239042028786,veith
CCCn1nc2cc(C(=O)NCCCCc3ccccc3)ccc2c1OCC,4.181236955344418,veith
CCCn1nc2cc(C(=O)NCc3ccc(C)cc3)ccc2c1OC,3.981239042028786,veith
CCCn1nc2cc(C(=O)NCc3ccc4c(c3)OCO4)ccc2c1OCC,4.28123853814577,veith
CCCn1nnnc1-c1cccc(Cl)c1,5.181236955344418,veith
CCCn1nnnc1NC(=O)COc1ccc(Cl)cc1C,4.28123853814577,veith
CCCn1nnnc1NC(=O)c1ccc(C)cc1Cl,5.981239042028786,veith
CCN(/C=N/c1sc2c(c1C#N)CCCCC2)CC,4.131237783223632,veith
CCN(C(=O)COc1cc(=O)n(C)c2ccccc12)c1cccc(Cl)c1,4.381238666479966,veith
CCN(C(=O)CSc1nc2cc(C(=O)OC)ccc2c(=O)n1Cc1ccco1)c1cccc(C)c1,5.981239042028786,veith
CCN(C(=O)Cc1ccccc1OC)c1nnc(-c2ccncc2)s1,5.331238507999185,veith
CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,4.338531273401033,tox21
CCN(C(=O)c1cc(C)cc(OC[C@H](C)Nc2ccncc2)c1)C(C)C.Cc1ccc(S(=O)(=O)O)cc1,4.893272630055167,tox21
CCN(C(=O)c1cnc(N2CCN(c3ncccn3)CC2)c2ccccc12)c1cccc(Cl)c1,4.7812382168028345,veith
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,4.199695243524282,tox21
CCN(C)C(C(=O)NC1CCCN(c2ncccn2)C1)c1ccccc1,4.221872663003728,challenge
CCN(C)c1ccccc1Cn1c(=O)[nH]c2ccccc2c1=O,5.096937387003727,challenge
CCN(C1(C(=O)O)CC1)S(=O)(=O)c1ccc(-n2ccnn2)cc1,3.813014690003728,challenge
CCN(C1CCCCC1)S(=O)(=O)c1ccc(S(=O)(=O)NCc2ccncc2)cc1,6.68123872420235,veith
CCN(CC#N)c1cccc(C)c1,4.088530344873387,tox21
